brand,brand_id,sku,name,description,category_id,category_name,category_confidence,price_raw,price_currency,base_price_toman,price_is_inquiry,accuracy,size_range,size_label_fa,specifications_json,section_title,source_file,source_row_hint,parse_flags
INSIZE | اینسایز,3,3127-175,میکرومتر داخل سه فک دیجیتال 150 - 175 — 0-175mm,میکرومتر داخل سه فک دیجیتال 150 - 175,58,انواع میکرومتر,high,"69,840,000",toman,69840000,false,0/001,0-175mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-175mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}","‪0/001 mm ‪50,050,000 میکرومتر داخل سه فک دیجیتال ‪75 - 88 ‪3127-88 ‪144",3654608110343495427_57334447193566_260620_174401.pdf,line:737,
INSIZE | اینسایز,3,3127-200,میکرومتر داخل سه فک دیجیتال 175 - 200 — 0-200mm,میکرومتر داخل سه فک دیجیتال 175 - 200,58,انواع میکرومتر,high,"80,570,000",toman,80570000,false,0/001,0-200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}","‪0/001 mm ‪50,050,000 میکرومتر داخل سه فک دیجیتال ‪75 - 88 ‪3127-88 ‪144",3654608110343495427_57334447193566_260620_174401.pdf,line:739,
INSIZE | اینسایز,3,3127-202,میکرومتر داخل سه فک دیجیتال 12 - 20 — 0-202mm,میکرومتر داخل سه فک دیجیتال 12 - 20,58,انواع میکرومتر,high,"68,250,000",toman,68250000,false,0/001,0-202mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-202mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}","‪0/001 mm ‪50,050,000 میکرومتر داخل سه فک دیجیتال ‪75 - 88 ‪3127-88 ‪144",3654608110343495427_57334447193566_260620_174401.pdf,line:751,
INSIZE | اینسایز,3,3127-225,میکرومتر داخل سه فک دیجیتال 200 - 225 — 0-225mm,میکرومتر داخل سه فک دیجیتال 200 - 225,58,انواع میکرومتر,high,"95,400,000",toman,95400000,false,0/001,0-225mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-225mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}","‪0/001 mm ‪50,050,000 میکرومتر داخل سه فک دیجیتال ‪75 - 88 ‪3127-88 ‪144",3654608110343495427_57334447193566_260620_174401.pdf,line:741,
INSIZE | اینسایز,3,3127-250,میکرومتر داخل سه فک دیجیتال 225 - 250 — 0-250mm,میکرومتر داخل سه فک دیجیتال 225 - 250,58,انواع میکرومتر,high,"115,300,000",toman,115300000,false,0/001,0-250mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-250mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}","‪0/001 mm ‪50,050,000 میکرومتر داخل سه فک دیجیتال ‪75 - 88 ‪3127-88 ‪144",3654608110343495427_57334447193566_260620_174401.pdf,line:743,
INSIZE | اینسایز,3,3127-275,میکرومتر داخل سه فک دیجیتال 250 - 275 — 0-275mm,میکرومتر داخل سه فک دیجیتال 250 - 275,58,انواع میکرومتر,high,"131,980,000",toman,131980000,false,0/001,0-275mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-275mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}","‪0/001 mm ‪50,050,000 میکرومتر داخل سه فک دیجیتال ‪75 - 88 ‪3127-88 ‪144",3654608110343495427_57334447193566_260620_174401.pdf,line:745,
INSIZE | اینسایز,3,3127-300,میکرومتر داخل سه فک دیجیتال 275 - 300 — 0-300mm,میکرومتر داخل سه فک دیجیتال 275 - 300,58,انواع میکرومتر,high,"155,850,000",toman,155850000,false,0/001,0-300mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}","‪0/001 mm ‪50,050,000 میکرومتر داخل سه فک دیجیتال ‪75 - 88 ‪3127-88 ‪144",3654608110343495427_57334447193566_260620_174401.pdf,line:747,
INSIZE | اینسایز,3,3127-504,میکرومتر داخل سه فک دیجیتال 20 - 50 — 0-504mm,میکرومتر داخل سه فک دیجیتال 20 - 50,58,انواع میکرومتر,high,"141,650,000",toman,141650000,false,0/001,0-504mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-504mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}","‪0/001 mm ‪50,050,000 میکرومتر داخل سه فک دیجیتال ‪75 - 88 ‪3127-88 ‪144",3654608110343495427_57334447193566_260620_174401.pdf,line:753,
INSIZE | اینسایز,3,3203-100,میکرومتر خارج 75 - 100 — 0-100mm,میکرومتر خارج 75 - 100,58,انواع میکرومتر,high,"2,600,000",toman,2600000,false,0/01,0-100mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪0/01 mm ‪2,300,000 میکرومتر خارج ‪50 - 75 ‪3203-75 ‪3",3654608110343495427_57334447193566_260620_174401.pdf,line:390,
INSIZE | اینسایز,3,3203-125,میکرومتر خارج 100 - 125 — 0-125mm,میکرومتر خارج 100 - 125,58,انواع میکرومتر,high,"3,300,000",toman,3300000,false,0/01,0-125mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-125mm""}], ""dimensions"": [], ""features"": {}}","‪0/01 mm ‪2,300,000 میکرومتر خارج ‪50 - 75 ‪3203-75 ‪3",3654608110343495427_57334447193566_260620_174401.pdf,line:392,
INSIZE | اینسایز,3,3203-150,میکرومتر خارج 125 - 150 — 0-150mm,میکرومتر خارج 125 - 150,58,انواع میکرومتر,high,"3,700,000",toman,3700000,false,0/01,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}","‪0/01 mm ‪2,300,000 میکرومتر خارج ‪50 - 75 ‪3203-75 ‪3",3654608110343495427_57334447193566_260620_174401.pdf,line:394,
INSIZE | اینسایز,3,3203-1506,میکرومتر خارج صندوقی 6( 0 - 150عددی) — 0-1506mm,میکرومتر خارج صندوقی 6( 0 - 150عددی),58,انواع میکرومتر,high,"15,490,000",toman,15490000,false,0/01,0-1506mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1506mm""}], ""dimensions"": [], ""features"": {}}",سنج میکرومتر صندوقی خارج,3654608110343495427_57334447193566_260620_174401.pdf,line:415,
INSIZE | اینسایز,3,3203-175,میکرومتر خارج 150 - 175 — 0-175mm,میکرومتر خارج 150 - 175,58,انواع میکرومتر,high,"6,000,000",toman,6000000,false,0/01,0-175mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-175mm""}], ""dimensions"": [], ""features"": {}}","‪0/01 mm ‪2,300,000 میکرومتر خارج ‪50 - 75 ‪3203-75 ‪3",3654608110343495427_57334447193566_260620_174401.pdf,line:396,
INSIZE | اینسایز,3,3203-200,میکرومتر خارج 175 - 200 — 0-200mm,میکرومتر خارج 175 - 200,58,انواع میکرومتر,high,"6,180,000",toman,6180000,false,,0-200mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:402,
INSIZE | اینسایز,3,3203-225,میکرومتر خارج 200 - 225 — 0-225mm,میکرومتر خارج 200 - 225,58,انواع میکرومتر,high,"6,690,000",toman,6690000,false,0/01,0-225mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-225mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:404,
INSIZE | اینسایز,3,3203-250,میکرومتر خارج 225 - 250 — 0-250mm,میکرومتر خارج 225 - 250,58,انواع میکرومتر,high,"7,500,000",toman,7500000,false,0/01,0-250mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-250mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:406,
INSIZE | اینسایز,3,3203-275,میکرومتر خارج 250 - 275 — 0-275mm,میکرومتر خارج 250 - 275,58,انواع میکرومتر,high,"8,310,000",toman,8310000,false,0/01,0-275mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-275mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:408,
INSIZE | اینسایز,3,3203-300,میکرومتر خارج 275 - 300 — 0-300mm,میکرومتر خارج 275 - 300,58,انواع میکرومتر,high,"8,830,000",toman,8830000,false,0/01,0-300mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:410,
INSIZE | اینسایز,3,3203-3006,میکرومتر خارج صندوقی 150 - 300,میکرومتر خارج صندوقی 150 - 300,58,انواع میکرومتر,high,"44,000,000",toman,44000000,false,0/01,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}], ""dimensions"": [], ""features"": {}}",سنج میکرومتر صندوقی خارج,3654608110343495427_57334447193566_260620_174401.pdf,line:417,
INSIZE | اینسایز,3,3203-3012,میکرومتر خارج صندوقی 12( 0 - 300عددی),میکرومتر خارج صندوقی 12( 0 - 300عددی),58,انواع میکرومتر,high,"64,150,000",toman,64150000,false,0/01,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}], ""dimensions"": [], ""features"": {}}",سنج میکرومتر صندوقی خارج,3654608110343495427_57334447193566_260620_174401.pdf,line:419,
INSIZE | اینسایز,3,3205-1000,میکرومتر خارج میله ای سر تعویض شو 900 - 1000 — 0-1000mm,میکرومتر خارج میله ای سر تعویض شو 900 - 1000,58,انواع میکرومتر,high,"75,400,000",toman,75400000,false,0/01,0-1000mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1000mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:448,
INSIZE | اینسایز,3,3205-1200,میکرومتر خارج 1000 - 1200 — 0-1200mm,میکرومتر خارج 1000 - 1200,58,انواع میکرومتر,high,"155,800,000",toman,155800000,false,0/01,0-1200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1200mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:450,
INSIZE | اینسایز,3,3205-1400,میکرومتر خارج 1200 - 1400 — 0-1400mm,میکرومتر خارج 1200 - 1400,58,انواع میکرومتر,high,"166,370,000",toman,166370000,false,0/01,0-1400mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1400mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:452,
INSIZE | اینسایز,3,3205-1600,میکرومتر خارج 1400 - 1600 — 0-1600mm,میکرومتر خارج 1400 - 1600,58,انواع میکرومتر,high,"185,730,000",toman,185730000,false,0/01,0-1600mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1600mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:454,
INSIZE | اینسایز,3,3205-1800,میکرومتر خارج 1600 - 1800 — 0-1800mm,میکرومتر خارج 1600 - 1800,58,انواع میکرومتر,high,"197,640,000",toman,197640000,false,0/01,0-1800mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1800mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:456,
INSIZE | اینسایز,3,3205-400,میکرومتر خارج میله ای سر تعویض شو 300 - 400 — 0-400mm,میکرومتر خارج میله ای سر تعویض شو 300 - 400,58,انواع میکرومتر,high,"26,810,000",toman,26810000,false,0/01,0-400mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-400mm""}], ""dimensions"": [], ""features"": {}}","میکرومتر میله ای ‪,000 ‪- ‪- ‪17",3654608110343495427_57334447193566_260620_174401.pdf,line:432,
INSIZE | اینسایز,3,3205-500,میکرومتر خارج میله ای سر تعویض شو 400 - 500 — 0-500mm,میکرومتر خارج میله ای سر تعویض شو 400 - 500,58,انواع میکرومتر,high,"30,310,000",toman,30310000,false,0/01,0-500mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-500mm""}], ""dimensions"": [], ""features"": {}}","میکرومتر میله ای ‪,000 ‪- ‪- ‪17",3654608110343495427_57334447193566_260620_174401.pdf,line:434,
INSIZE | اینسایز,3,3205-600,میکرومتر خارج میله ای سر تعویض شو 500 - 600 — 0-600mm,میکرومتر خارج میله ای سر تعویض شو 500 - 600,58,انواع میکرومتر,high,"35,680,000",toman,35680000,false,0/01,0-600mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm""}], ""dimensions"": [], ""features"": {}}","میکرومتر میله ای ‪,000 ‪- ‪- ‪17",3654608110343495427_57334447193566_260620_174401.pdf,line:436,
INSIZE | اینسایز,3,3205-700,میکرومتر خارج میله ای سر تعویض شو 600 - 700 — 0-700mm,میکرومتر خارج میله ای سر تعویض شو 600 - 700,58,انواع میکرومتر,high,"49,250,000",toman,49250000,false,0/01,0-700mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-700mm""}], ""dimensions"": [], ""features"": {}}","میکرومتر میله ای ‪,000 ‪- ‪- ‪17",3654608110343495427_57334447193566_260620_174401.pdf,line:438,
INSIZE | اینسایز,3,3205-800,میکرومتر خارج میله ای سر تعویض شو 700 - 800 — 0-800mm,میکرومتر خارج میله ای سر تعویض شو 700 - 800,58,انواع میکرومتر,high,"58,010,000",toman,58010000,false,0/01,0-800mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-800mm""}], ""dimensions"": [], ""features"": {}}","میکرومتر میله ای ‪,000 ‪- ‪- ‪17",3654608110343495427_57334447193566_260620_174401.pdf,line:440,
INSIZE | اینسایز,3,3205-900,میکرومتر خارج میله ای سر تعویض شو 800 - 900 — 0-900mm,میکرومتر خارج میله ای سر تعویض شو 800 - 900,58,انواع میکرومتر,high,"67,490,000",toman,67490000,false,,0-900mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-900mm""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:446,
INSIZE | اینسایز,3,3206-150,میکرومتر میله ای خارج ( 0 - 150سری 6عددی سر تعویض شو) — 0-150mm,میکرومتر میله ای خارج ( 0 - 150سری 6عددی سر تعویض شو),58,انواع میکرومتر,high,"15,540,000",toman,15540000,false,0/01,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}","میکرومتر میله ای ‪,000 ‪- ‪- ‪17",3654608110343495427_57334447193566_260620_174401.pdf,line:424,
INSIZE | اینسایز,3,3206-200,میکرومتر میله ای خارج ( 100 - 200سری 4عددی سر تعویض شو) — 0-200mm,میکرومتر میله ای خارج ( 100 - 200سری 4عددی سر تعویض شو),58,انواع میکرومتر,high,"16,430,000",toman,16430000,false,0/01,0-200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}","میکرومتر میله ای ‪,000 ‪- ‪- ‪17",3654608110343495427_57334447193566_260620_174401.pdf,line:426,
INSIZE | اینسایز,3,3206-300,میکرومتر میله ای خارج (150 - 300سری 6عددی سر تعویض شو) — 0-300mm,میکرومتر میله ای خارج (150 - 300سری 6عددی سر تعویض شو),58,انواع میکرومتر,high,"18,400,000",toman,18400000,false,0/01,0-300mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}","میکرومتر میله ای ‪,000 ‪- ‪- ‪17",3654608110343495427_57334447193566_260620_174401.pdf,line:428,
INSIZE | اینسایز,3,3206-301,میکرومتر میله ای خارج ( 200 - 300سری 4عددی سر تعویض شو) — 0-301mm,میکرومتر میله ای خارج ( 200 - 300سری 4عددی سر تعویض شو),58,انواع میکرومتر,high,"23,170,000",toman,23170000,false,0/01,0-301mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-301mm""}], ""dimensions"": [], ""features"": {}}","میکرومتر میله ای ‪,000 ‪- ‪- ‪17",3654608110343495427_57334447193566_260620_174401.pdf,line:430,
INSIZE | اینسایز,3,3210-100,میکرومتر خارج 75 - 100 — 0-100mm,میکرومتر خارج 75 - 100,58,انواع میکرومتر,high,"3,440,000",toman,3440000,false,0/001,0-100mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪0/001 mm ‪3,130,000 میکرومتر خارج ‪50 - 75 ‪3210-75 ‪42",3654608110343495427_57334447193566_260620_174401.pdf,line:483,
INSIZE | اینسایز,3,3220-100,میکرومتر داخل 75 - 100 — 0-100mm,میکرومتر داخل 75 - 100,58,انواع میکرومتر,high,"8,940,000",toman,8940000,false,0/01,0-100mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪0/01 mm ‪7,970,000 میکرومتر داخل ‪50 - 75 ‪3220-75 ‪91",3654608110343495427_57334447193566_260620_174401.pdf,line:606,
INSIZE | اینسایز,3,3222-300,میکرومتر داخل لوله ای 50 - 300 — 0-300mm,میکرومتر داخل لوله ای 50 - 300,58,انواع میکرومتر,high,"11,950,000",toman,11950000,false,0/01,0-300mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",میکرومتر داخل لوله ‪. ‪98,3654608110343495427_57334447193566_260620_174401.pdf,line:621,
INSIZE | اینسایز,3,3222-500,میکرومتر داخل لوله ای 50 - 500 — 0-500mm,میکرومتر داخل لوله ای 50 - 500,58,انواع میکرومتر,high,"15,890,000",toman,15890000,false,0/01,0-500mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-500mm""}], ""dimensions"": [], ""features"": {}}",میکرومتر داخل لوله ‪. ‪98,3654608110343495427_57334447193566_260620_174401.pdf,line:623,
INSIZE | اینسایز,3,3222-600,میکرومتر داخل لوله ای 50 - 600 — 0-600mm,میکرومتر داخل لوله ای 50 - 600,58,انواع میکرومتر,high,"16,040,000",toman,16040000,false,0/01,0-600mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm""}], ""dimensions"": [], ""features"": {}}",میکرومتر داخل لوله ‪. ‪98,3654608110343495427_57334447193566_260620_174401.pdf,line:625,
INSIZE | اینسایز,3,3225-2100,میکرومتر داخل لوله ای معمولی 100 - 2100,میکرومتر داخل لوله ای معمولی 100 - 2100,58,انواع میکرومتر,high,"76,010,000",toman,76010000,false,0/01,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}], ""dimensions"": [], ""features"": {}}",‪0/01 mm ‪ 3222-1500میکرومتر داخل لوله ای ‪50 - 1500کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:635,
INSIZE | اینسایز,3,3227-100,میکرومتر داخل سه فک 87 - 100 — 0-100mm,میکرومتر داخل سه فک 87 - 100,58,انواع میکرومتر,high,"33,770,000",toman,33770000,false,0/005,0-100mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/005""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪0/005 mm ‪32,500,000 میکرومتر داخل سه فک ‪75 - 88 ‪3227-88 ‪120",3654608110343495427_57334447193566_260620_174401.pdf,line:672,
INSIZE | اینسایز,3,3227-123,میکرومتر داخل سه فک 6 - 12 — 0-123mm,میکرومتر داخل سه فک 6 - 12,58,انواع میکرومتر,high,"55,890,000",toman,55890000,false,0/001,0-123mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-123mm""}], ""dimensions"": [], ""features"": {}}",‪0/005 mm میکرومتر داخل سه فک ‪100 - 125کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:686,
INSIZE | اینسایز,3,3227-125,میکرومتر داخل سه فک 100 - 125کولیس دیجیتال — 0-125mm,میکرومتر داخل سه فک 100 - 125کولیس دیجیتال,58,انواع میکرومتر,high,"38,860,000",toman,38860000,false,,0-125mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-125mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",‪0/005 mm میکرومتر داخل سه فک ‪100 - 125کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:678,
INSIZE | اینسایز,3,3227-150,میکرومتر داخل سه فک 125 - 150 — 0-150mm,میکرومتر داخل سه فک 125 - 150,58,انواع میکرومتر,high,"46,440,000",toman,46440000,false,0/005,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/005""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",‪0/005 mm میکرومتر داخل سه فک ‪100 - 125کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:680,
INSIZE | اینسایز,3,3227-175,میکرومتر داخل سه فک 150 - 175 — 0-175mm,میکرومتر داخل سه فک 150 - 175,58,انواع میکرومتر,high,"56,050,000",toman,56050000,false,0/005,0-175mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/005""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-175mm""}], ""dimensions"": [], ""features"": {}}",‪0/005 mm میکرومتر داخل سه فک ‪100 - 125کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:682,
INSIZE | اینسایز,3,3227-200,میکرومتر داخل سه فک 175 - 200 — 0-200mm,میکرومتر داخل سه فک 175 - 200,58,انواع میکرومتر,high,"67,890,000",toman,67890000,false,0/005,0-200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/005""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",‪0/005 mm میکرومتر داخل سه فک ‪100 - 125کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:684,
INSIZE | اینسایز,3,3227-202,میکرومتر داخل سه فک 12 - 20 — 0-202mm,میکرومتر داخل سه فک 12 - 20,58,انواع میکرومتر,high,"28,530,000",toman,28530000,false,0/005,0-202mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/005""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-202mm""}], ""dimensions"": [], ""features"": {}}",‪0/005 mm میکرومتر داخل سه فک ‪100 - 125کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:688,
INSIZE | اینسایز,3,3227-504,میکرومتر داخل سه فک 20 - 50 — 0-504mm,میکرومتر داخل سه فک 20 - 50,58,انواع میکرومتر,high,"79,750,000",toman,79750000,false,0/005,0-504mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/005""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-504mm""}], ""dimensions"": [], ""features"": {}}",‪0/005 mm میکرومتر داخل سه فک ‪100 - 125کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:690,
INSIZE | اینسایز,3,3232-100,میکرومتر نوک پیچ گوشتی 75 - 100 — 0-100mm,میکرومتر نوک پیچ گوشتی 75 - 100,58,انواع میکرومتر,high,"17,890,000",toman,17890000,false,0/01,0-100mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪0/01 mm ‪16,540,000 میکرومتر نوک پیچ گوشتی ‪50 - 75 ‪3232-75 ‪168",3654608110343495427_57334447193566_260620_174401.pdf,line:786,
INSIZE | اینسایز,3,3240-100,عمق سنج میله ای ( 0 - 100بیس 101میلیمتر) — 0-100mm,عمق سنج میله ای ( 0 - 100بیس 101میلیمتر),58,انواع میکرومتر,high,"7,780,000",toman,7780000,false,0/01,0-100mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪0/01 mm ‪5,260,000 میکرومتر عمق سنج صلیبی ‪0 - 25 ‪3240-25 ‪329",3654608110343495427_57334447193566_260620_174401.pdf,line:367,
