id,sku,name,is_active,short_description,description,meta_title,meta_description,has_short,has_long_stub,has_long_ok,has_meta_title,has_meta_description,tech_keys,tech_count
1391,4411-5104,میکرومی داخل سنج سه فک 3,True,,میکرومی داخل سنج سه فک 3,,,False,True,False,False,False,دقت,1
1392,4411-5105,میکرومی داخل سنج سه فک 3,True,,میکرومی داخل سنج سه فک 3,,,False,True,False,False,False,دقت,1
1393,4411-5106,میکرومی داخل سنج سه فک 5 — 0-25mm,True,,میکرومی داخل سنج سه فک 5,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1394,4411-5107,میکرومی داخل سنج سه فک 5,True,,میکرومی داخل سنج سه فک 5,,,False,True,False,False,False,دقت,1
1395,4411-5108,میکرومی داخل سنج سه فک 7 — 0-40mm,True,,میکرومی داخل سنج سه فک 7,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1396,4411-5109,میکرومی داخل سنج سه فک 8 — 0-50mm,True,,میکرومی داخل سنج سه فک 8,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1397,4411-5110,میکرومی داخل سنج سه فک 9 — 0-63mm,True,,میکرومی داخل سنج سه فک 9,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1398,4411-5111,میکرومی داخل سنج سه فک 10,True,,میکرومی داخل سنج سه فک 10,,,False,True,False,False,False,دقت,1
1399,4411-5112,میکرومی داخل سنج سه فک 11,True,,میکرومی داخل سنج سه فک 11,,,False,True,False,False,False,دقت,1
1400,4411-5113,میکرومی داخل سنج سه فک 12,True,,میکرومی داخل سنج سه فک 12,,,False,True,False,False,False,دقت,1
1401,4411-5114,میکرومی داخل سنج سه فک 12 — 0-125mm,True,,میکرومی داخل سنج سه فک 12,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1402,4411-5115,میکرومی داخل سنج سه فک 14,True,,میکرومی داخل سنج سه فک 14,,,False,True,False,False,False,دقت,1
1403,4411-5116,میکرومی داخل سنج سه فک 14 — 0-175mm,True,,میکرومی داخل سنج سه فک 14,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1404,4411-5117,میکرومی داخل سنج سه فک 16,True,,میکرومی داخل سنج سه فک 16,,,False,True,False,False,False,دقت,1
1405,4411-5118,میکرومی داخل سنج سه فک 16 — 0-225mm,True,,میکرومی داخل سنج سه فک 16,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1406,4411-5119,میکرومی داخل سنج سه فک 18,True,,میکرومی داخل سنج سه فک 18,,,False,True,False,False,False,دقت,1
1407,4411-5120,میکرومی داخل سنج سه فک 19 — 0-275mm,True,,میکرومی داخل سنج سه فک 19,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1408,4411-5121,میکرومی داخل سنج سه فک 20,True,,میکرومی داخل سنج سه فک 20,,,False,True,False,False,False,دقت,1
1409,4411-9205,میکرومی داخل سنج سه فک ست — 0-12mm,True,,میکرومی داخل سنج سه فک ست,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1410,4440-1005,میکرومی لوله دو رس کروی 1 — 0-25mm,True,,میکرومی لوله دو رس کروی 1,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1411,4440-1010,میکرومیلوله (نوک نوع ) A 1 — 0-25mm,True,,میکرومیلوله (نوک نوع ) A 1,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1412,4510-1005,میکرومی داخل سنج لوله ای 8 — 0-25mm,True,,میکرومی داخل سنج لوله ای 8,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1413,4511-5101,میکرومی داخیل سه فک دیجیتال,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1414,4511-5102,میکرومی داخیل سه فک دیجیتال,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1415,4511-5103,میکرومی داخیل سه فک دیجیتال — 0-12mm,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1416,4511-5104,میکرومی داخیل سه فک دیجیتال,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1417,4511-5105,میکرومی داخیل سه فک دیجیتال,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1418,4511-5106,ی داخیل سه فک دیجیتال — 0-25mm,True,,ی داخیل سه فک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1419,4511-5107,میکرومی داخیل سه فک دیجیتال,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1420,4511-5108,ی داخیل سه فک دیجیتال — 0-40mm,True,,ی داخیل سه فک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1421,4511-5109,میکرومی داخیل سه فک دیجیتال — 0-50mm,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1422,4511-5110,میکرومی داخیل سه فک دیجیتال — 0-63mm,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1423,4511-5111,میکرومی داخیل سه فک دیجیتال,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1424,4511-5112,میکرومی داخیل سه فک دیجیتال,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1425,4511-5113,میکرومی داخیل سه فک دیجیتال,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1426,4511-5114,میکرومی داخیل سه فک دیجیتال — 0-125mm,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1427,4511-5115,ی داخیل سه فک دیجیتال,True,,ی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1428,4511-5116,میکرومی داخیل سه فک دیجیتال — 0-175mm,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1429,4511-5117,ی داخیل سه فک دیجیتال,True,,ی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1430,4511-5118,میکرومی داخیل سه فک دیجیتال — 0-225mm,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1431,4511-5119,ی داخیل سه فک دیجیتال,True,,ی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1432,4511-5120,میکرومی داخیل سه فک دیجیتال — 0-275mm,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1433,4511-5121,میکرومی داخیل سه فک دیجیتال,True,,میکرومی داخیل سه فک دیجیتال,,,False,True,False,False,False,,0
1434,4511-9205,میکرومی داخل دیجیتال سه فک با رینگ گیج IP54ضدآب ست,True,,میکرومی داخل دیجیتال سه فک با رینگ گیج IP54ضدآب ست,,,False,True,False,False,False,دقت,1
1435,4511-9210,میکرومی داخل دیجیتال سه فک با رینگ گیج IP54ضدآب ست,True,,میکرومی داخل دیجیتال سه فک با رینگ گیج IP54ضدآب ست,,,False,True,False,False,False,دقت,1
1436,4511-9215,ست میکرومی 2,True,,ست میکرومی 2,,,False,True,False,False,False,دقت,1
1437,4550-1005,میکرومی چرخ دنده — 0-25mm,True,,میکرومی چرخ دنده,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1438,4570-0005,میکرومی چرخ دنده دیجیتال — 0-25mm/0-1,True,,میکرومی چرخ دنده دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری,1
1439,4610-1005,میکرومیی خارج سوزنر — 0-25mm,True,,میکرومیی خارج سوزنر,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1440,4610-1010,میکرومی خارج سوزن ( 30درجه) ی 2 — 0-1010mm,True,,میکرومی خارج سوزن ( 30درجه) ی 2,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1441,4610-1015,میکرومی خارج 3 — 0-75mm,True,,میکرومی خارج 3,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1442,4610-1020,میکرومی خارج 3 — 0-1020mm,True,,میکرومی خارج 3,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1443,4610-1405,میکرومی خارج 1 — 0-25mm,True,,میکرومی خارج 1,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1444,4611-8106,میکرومی عمق سنج صلیت — 0-25mm,True,,میکرومی عمق سنج صلیت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1445,4611-8110,میکرومی عمق سنج صلیت — 0-50mm,True,,میکرومی عمق سنج صلیت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1446,4611-8120,میکرومی عمق سنج صلیت — 0-100mm,True,,میکرومی عمق سنج صلیت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1447,4611-8125,ی عمق سنج صلیت با میله — 0-150mm,True,,ی عمق سنج صلیت با میله,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1448,4620-2020,سوزن دیجیتال ی,True,,سوزن دیجیتال ی,,,False,True,False,False,False,,0
1449,4620-5005,سوزن دیجیتال نوک 30 ی — 0-25mm/0-1,True,,سوزن دیجیتال نوک 30 ی,,,False,True,False,False,False,بازه اندازه‌گیری,1
1450,4620-5010,سوزن دیجیتال نوک 30 ی,True,,سوزن دیجیتال نوک 30 ی,,,False,True,False,False,False,,0
1451,4620-5015,سوزن دیجیتال نوک 30 ی — 0-75mm/2-3,True,,سوزن دیجیتال نوک 30 ی,,,False,True,False,False,False,بازه اندازه‌گیری,1
1452,4706-0002,میکرومیهای خارج — 0-200mm/4-8,True,,میکرومیهای خارج,,,False,True,False,False,False,بازه اندازه‌گیری,1
1453,4706-0003,میکرومیهای خارج — 0-300mm/8-12,True,,میکرومیهای خارج,,,False,True,False,False,False,بازه اندازه‌گیری,1
1454,4706-0011,ی IP65با نوک میکرومی — 0-150mm/6,True,,ی IP65با نوک میکرومی,,,False,True,False,False,False,بازه اندازه‌گیری,1
1455,4706-0012,میکرومیهای خارج — 0-300mm/6-12,True,,میکرومیهای خارج,,,False,True,False,False,False,بازه اندازه‌گیری,1
1456,4710-1205,عمق سنج کوچک دیجیتال (الستیک) میله ای — 0-25mm/0-1,True,,عمق سنج کوچک دیجیتال (الستیک) میله ای,,,False,True,False,False,False,بازه اندازه‌گیری,1
1457,4710-2205,میکرومی عمق سنج صلیت — 0-150mm/0-6,True,,میکرومی عمق سنج صلیت,,,False,True,False,False,False,بازه اندازه‌گیری,1
1458,4800-0005,میکرومی خارج — 0-400mm,True,,میکرومی خارج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1459,4800-0010,میکرومی 1 — 0-500mm,True,,میکرومی 1,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1460,4800-0015,میکرومی خارج 2 — 0-600mm,True,,میکرومی خارج 2,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1461,4800-0020,میکرومی خارج 3 — 0-700mm,True,,میکرومی خارج 3,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1462,4800-0025,میکرومی خارج 4 — 0-800mm,True,,میکرومی خارج 4,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1463,4800-0030,میکرومی خارج 5 — 0-900mm,True,,میکرومی خارج 5,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1464,4800-0035,میکرومی 6 — 0-1000mm,True,,میکرومی 6,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1465,4801-0003,میکرومی خارج — 0-150mm,True,,میکرومی خارج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1466,4801-0004,میکرومی خارج 1 — 0-200mm,True,,میکرومی خارج 1,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1467,4801-0005,میکرومی خارج 2 — 0-300mm,True,,میکرومی خارج 2,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1468,4801-0006,میکرومی خارج 3 — 0-300mm,True,,میکرومی خارج 3,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1469,4811-8115,میکرومی معمویل هد — 0-25mm,True,,میکرومی معمویل هد,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1470,4811-8120,هد میکرومی 1 — 0-50mm,True,,هد میکرومی 1,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1471,4905-0005,میکرومیخارج میله ای دیجیتال ضد — 0-400mm/12-16,True,,میکرومیخارج میله ای دیجیتال ضد,,,False,True,False,False,False,بازه اندازه‌گیری,1
1472,4905-0006,/ ی خارج میله ای دیجیتال ضد — 0-500mm/16-20,True,,/ ی خارج میله ای دیجیتال ضد,,,False,True,False,False,False,بازه اندازه‌گیری,1
1473,4905-0007,میکرومیخارج میله ای دیجیتال ضد — 0-600mm/20-24,True,,میکرومیخارج میله ای دیجیتال ضد,,,False,True,False,False,False,بازه اندازه‌گیری,1
1474,4905-0008,میکرومیخارج میله ای دیجیتال ضد — 0-700mm/24-28,True,,میکرومیخارج میله ای دیجیتال ضد,,,False,True,False,False,False,بازه اندازه‌گیری,1
1475,4905-0009,/ ی خارج میله ای دیجیتال ضد — 0-800mm/28-32,True,,/ ی خارج میله ای دیجیتال ضد,,,False,True,False,False,False,بازه اندازه‌گیری,1
1476,4905-0010,میکرومیخارج میله ای دیجیتال ضد — 0-900mm/32-36,True,,میکرومیخارج میله ای دیجیتال ضد,,,False,True,False,False,False,بازه اندازه‌گیری,1
1477,4905-0011,میکرومیخارج میله ای دیجیتال ضد — 0-1000mm/36-40,True,,میکرومیخارج میله ای دیجیتال ضد,,,False,True,False,False,False,بازه اندازه‌گیری,1
1478,4910-2110,ی دار هد میکرومی — 0-15mm/0,True,,ی دار هد میکرومی,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1479,4910-2115,میکرومی دیجیتال خروج هد 1 — 0-25mm/0-1,True,,میکرومی دیجیتال خروج هد 1,,,False,True,False,False,False,بازه اندازه‌گیری,1
1480,4910-2130,میکرومی دیجیتال کلمپ دار دسته فلزی ضد آب IP65خروج هد — 0-25mm/0-1,True,,میکرومی دیجیتال کلمپ دار دسته فلزی ضد آب IP65خروج هد,,,False,False,True,False,False,بازه اندازه‌گیری,1
1481,4910-2135,هد میکرومی 1 — 0-50mm,True,,هد میکرومی 1,,,False,True,False,False,False,بازه اندازه‌گیری,1
1482,4910-4105,میکرومی داخل سنج دیجیتال دو فک,True,,میکرومی داخل سنج دیجیتال دو فک,,,False,True,False,False,False,دقت,1
1483,4910-4110,میکرومی داخل سنج دیجیتال دو فک,True,,میکرومی داخل سنج دیجیتال دو فک,,,False,True,False,False,False,,0
1484,4910-4115,میکرومی داخل سنج دیجیتال دو فک — 0-75mm/2-3,True,,میکرومی داخل سنج دیجیتال دو فک,,,False,True,False,False,False,بازه اندازه‌گیری,1
1485,4910-4120,/ میکرومی داخل سنج دیجیتال دو فک ی,True,,/ میکرومی داخل سنج دیجیتال دو فک ی,,,False,True,False,False,False,,0
1486,4911-8105,میکرومی داخل سنج دو فک,True,,میکرومی داخل سنج دو فک,,,False,True,False,False,False,دقت,1
1487,4911-8115,میکرومی داخل سنج دو فک 3 — 0-75mm,True,,میکرومی داخل سنج دو فک 3,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1488,4911-8130,میکرومی داخل سنج دو فک 5 — 0-125mm,True,,میکرومی داخل سنج دو فک 5,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1489,4911-8135,میکرومی داخل سنج دو فک 6,True,,میکرومی داخل سنج دو فک 6,,,False,True,False,False,False,دقت,1
1490,4911-8140,میکرومی 7 — 0-175mm,True,,میکرومی 7,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1491,5111-1005,ي ساعت اندیکاتور پشت دار جعبه — 0-10mm,True,,ي ساعت اندیکاتور پشت دار جعبه,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1492,5111-1110,ساعت اندیکاتور دور فلزی — 0-10mm,True,,ساعت اندیکاتور دور فلزی,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1493,5111-1205,ساعت اندیکاتور پشت دار — 0-10mm,True,,ساعت اندیکاتور پشت دار,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1494,5121-1107,ساعت اندیکاتور ضدآب — 0-10mm,True,,ساعت اندیکاتور ضدآب,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1495,5121-1201,ساعت اندیکاتور صفحه کوچک ضد رضبه SHOCK PROF — 0-3mm,True,,ساعت اندیکاتور صفحه کوچک ضد رضبه SHOCK PROF,,,False,False,True,False,False,بازه اندازه‌گیری|دقت,2
1496,5121-1202,ساعت اندیکاتور صفحه کوچک ضد رضبه SHOCK PROF — 0-5mm,True,,ساعت اندیکاتور صفحه کوچک ضد رضبه SHOCK PROF,,,False,False,True,False,False,بازه اندازه‌گیری|دقت,2
1497,5121-1204,ساعت اندیکاتور صفحه کوچک ( — 0-5mm,True,,ساعت اندیکاتور صفحه کوچک (,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1498,5121-1215,ساعت اندیکاتور کورس بلند ضد رضبه — 0-50mm,True,,ساعت اندیکاتور کورس بلند ضد رضبه,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1499,5121-1220,ساعت اندیکاتور کورس بلند ضد رضبه — 0-100mm,True,,ساعت اندیکاتور کورس بلند ضد رضبه,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1500,5121-2101,ساعت اندیکاتور پشت دار دقت — 0-1mm,True,,ساعت اندیکاتور پشت دار دقت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1501,5121-2201,ساعت اندیکاتور پشت دار دقت — 0-1mm,True,,ساعت اندیکاتور پشت دار دقت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1502,5121-3005,ساعت اندیکاتور دور فلزی — 0-1mm,True,,ساعت اندیکاتور دور فلزی,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1503,5121-4200,ساعت اندیکاتور ( عقب گرد /بلی ینگ — 0-1mm,True,,ساعت اندیکاتور ( عقب گرد /بلی ینگ,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1504,5130-1110,ساعت اندیکاتور دیجیتال کورس بلند — 0-25/4,True,,ساعت اندیکاتور دیجیتال کورس بلند,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1505,5140-1110,ساعت اندیکاتور دیجیتال کورس بلند 5دکمه ابسلوت — 0-25/4,True,,ساعت اندیکاتور دیجیتال کورس بلند 5دکمه ابسلوت,,,False,False,True,False,False,بازه اندازه‌گیری|دقت,2
1506,5140-1120,ساعت اندیکاتور دیجیتال کورس بلند 5دکمه ابسلوت — 0-101/6,True,,ساعت اندیکاتور دیجیتال کورس بلند 5دکمه ابسلوت,,,False,False,True,False,False,بازه اندازه‌گیری|دقت,2
1507,5141-2105,ساعت اندیکاتور کورس بلند ضد رضبه — 0-30mm,True,,ساعت اندیکاتور کورس بلند ضد رضبه,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1508,5221-0000,ساعت شیطانیک,True,,ساعت شیطانیک,,,False,True,False,False,False,دقت,1
1509,5221-0005,ساعت شیطانیک — 0-50mm,True,,ساعت شیطانیک,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1510,5221-1000,ساعت شیطانیک با پایه مگنت shock — 0,True,,ساعت شیطانیک با پایه مگنت shock,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1511,5221-1001,ساعت شیطانیک ضد رضبه ست کامل — 0,True,,ساعت شیطانیک ضد رضبه ست کامل,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1512,5221-1106,ساعت شیطانیک ضد رضبه ست کامل — 0,True,,ساعت شیطانیک ضد رضبه ست کامل,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1513,5221-1129,ساعت شیطانیک ضد رضبه shock — 0,True,,ساعت شیطانیک ضد رضبه shock,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1514,5221-1140,ساعت شیطانیک صفحه بزرگ ضد — 0,True,,ساعت شیطانیک صفحه بزرگ ضد,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1515,5221-1145,ساعت شیطانیک صفحه بزرگ ضد — 0,True,,ساعت شیطانیک صفحه بزرگ ضد,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1516,5221-1210,ساعت شیطانیک صفحه بزرگ پراپ — 0-1210mm,True,,ساعت شیطانیک صفحه بزرگ پراپ,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1517,5221-1220,ساعت شیطانیک صفحه بزرگ پراپ — 0-1220mm,True,,ساعت شیطانیک صفحه بزرگ پراپ,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1518,5223-3105,ساعت شیطانیک بدنه ضد مگنت,True,,ساعت شیطانیک بدنه ضد مگنت,,,False,True,False,False,False,دقت,1
1519,5260-1105,ساعت اندیکاتور دیجیتال خروج — 0-12/7,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1520,5260-1110,ساعت اندیکاتور دیجیتال خروج — 0-25/4,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1521,5260-1115,ساعت اندیکاتور دیجیتال خروج — 0-5,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1522,5260-3705,ساعت اندیکاتور دیجیتال خروج — 0-12/7,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1523,5260-3710,ساعت اندیکاتور دیجیتال خروج — 0-25/4,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1524,5260-3715,ساعت اندیکاتور دیجیتال خروج — 0-5,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1525,5260-3720,ساعت اندیکاتور دیجیتال خروج — 0-100mm/0-4,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1526,5260-4205,ساعت اندیکاتور دیجیتال خروج — 0-12/7,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1527,5260-4210,ساعت اندیکاتور دیجیتال خروج — 0-25/4,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1528,5260-4215,ساعت اندیکاتور دیجیتال خروج — 0-5,True,,ساعت اندیکاتور دیجیتال خروج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1529,5261-1205,ساعت اندیکاتور دیجیتال شارژی — 0-12/7,True,,ساعت اندیکاتور دیجیتال شارژی,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1530,5333-6101,پراپ ساعت غلطیک استیل اسنلس,True,,پراپ ساعت غلطیک استیل اسنلس,,,False,True,False,False,False,,0
1531,5333-6303,پراپ ساعت غلطیک استیل اسنلس,True,,پراپ ساعت غلطیک استیل اسنلس,,,False,True,False,False,False,,0
1532,5333-7001,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7001,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,,0
1533,5333-7201,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7201,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,,0
1534,5333-7203,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7203,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,,0
1535,5333-7204,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7204,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,دقت,1
1536,5333-7205,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7205,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,,0
1537,5333-7602,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7602,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,دقت,1
1538,5333-7603,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7603,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,دقت,1
1539,5333-7604,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7604,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,دقت,1
1540,5333-7707,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7707,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,,0
1541,5333-7708,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7708,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,,0
1542,5333-7712,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7712,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,,0
1543,5333-7713,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7713,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,,0
1544,5333-7801,نوک پراب ساعت اندیکاتور داسکوا کد 5333-7801,True,,پراب ساعت رس پيچ گوشت,,,False,True,False,False,False,دقت,1
1545,5333-7901,پراپ ساعت غلطیک استیل اسنلس,True,,پراپ ساعت غلطیک استیل اسنلس,,,False,True,False,False,False,,0
1546,5333-8001,نوک پراب ساعت اندیکاتور داسکوا کد 5333-8001,True,,گوشتي کاربايد پراب ساعت رس پيچ 15,,,False,True,False,False,False,,0
1547,5333-8002,نوک پراب ساعت اندیکاتور داسکوا کد 5333-8002,True,,گوشتي کاربايد پراب ساعت رس پيچ 15,,,False,True,False,False,False,,0
1548,5333-8003,نوک پراب ساعت اندیکاتور داسکوا کد 5333-8003,True,,گوشتي کاربايد پراب ساعت رس پيچ 15,,,False,True,False,False,False,,0
1549,5333-8004,نوک پراب ساعت اندیکاتور داسکوا کد 5333-8004,True,,گوشتي کاربايد پراب ساعت رس پيچ 15,,,False,True,False,False,False,,0
1550,5333-8005,نوک پراب ساعت اندیکاتور داسکوا کد 5333-8005,True,,گوشتي کاربايد پراب ساعت رس پيچ 15,,,False,True,False,False,False,,0
1551,5333-8006,نوک پراب ساعت اندیکاتور داسکوا کد 5333-8006,True,,گوشتي کاربايد پراب ساعت رس پيچ 15,,,False,True,False,False,False,,0
1552,5333-8007,نوک پراب ساعت اندیکاتور داسکوا کد 5333-8007,True,,گوشتي کاربايد پراب ساعت رس پيچ 15,,,False,True,False,False,False,,0
1553,5333-8008,نوک پراب ساعت اندیکاتور داسکوا کد 5333-8008,True,,گوشتي کاربايد پراب ساعت رس پيچ 15,,,False,True,False,False,False,,0
1554,5333-8009,نوک پراب ساعت اندیکاتور داسکوا کد 5333-8009,True,,گوشتي کاربايد پراب ساعت رس پيچ 15,,,False,True,False,False,False,,0
1555,5340-8110,ساعت اندیکاتور دیجیتال کورس بلند — 0-25/4,True,,ساعت اندیکاتور دیجیتال کورس بلند,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1556,5340-8115,ساعت اندیکاتور دیجیتال کورس بلند — 0-5,True,,ساعت اندیکاتور دیجیتال کورس بلند,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1557,5351-2110,ساعت اندازه گی — 0,True,,ساعت اندازه گی,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1558,5361-0005,ساعت اندازه گی — 0-50mm,True,,ساعت اندازه گی,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1559,5410-8205,ساعت شیطانیک دیجیتال ضد آب — 0,True,,ساعت شیطانیک دیجیتال ضد آب,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
