product_id,site_sku,target_sku,canonical_manufacturer_sku,current_is_available,proposed_is_available,current_base_price,current_is_active,current_image_count,current_deleted_at,target_membership_state,identity_confidence,identity_match_type,authoritative_inventory,authoritative_price_status,media_state,public_fields_state,blocker,reason_for_disable,mutation_scope,price_mutation,active_mutation,snapshot_product_id,snapshot_sku,snapshot_base_price,snapshot_is_available,snapshot_is_active,r1_provenance_kind,r1_rule_id,old_s1_would_disable
1956,3205-1600,3205-1600,3205-1600,true,false,185730000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1956,3205-1600,185730000.00,true,true,not_resolved_r1,,true
1957,3205-1800,3205-1800,3205-1800,true,false,197640000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1957,3205-1800,197640000.00,true,true,not_resolved_r1,,true
1959,3205-500,3205-500,3205-500,true,false,65700000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1959,3205-500,65700000.00,true,true,not_resolved_r1,,true
1960,3205-600,3205-600,3205-600,true,false,78060000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1960,3205-600,78060000.00,true,true,not_resolved_r1,,true
1961,3205-700,3205-700,3205-700,true,false,107340000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1961,3205-700,107340000.00,true,true,not_resolved_r1,,true
1962,3205-800,3205-800,3205-800,true,false,58010000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1962,3205-800,58010000.00,true,true,not_resolved_r1,,true
1963,3205-900,3205-900,3205-900,true,false,67490000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1963,3205-900,67490000.00,true,true,not_resolved_r1,,true
1964,3206-150,3206-150,3206-150A,true,false,15540000.00,true,1,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1964,3206-150,15540000.00,true,true,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
1965,3206-200,3206-200,3206-200A,true,false,16430000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1965,3206-200,16430000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
1966,3206-300,3206-300,3206-300A,true,false,18400000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1966,3206-300,18400000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
1967,3206-301,3206-301,3206-301A,true,false,23170000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1967,3206-301,23170000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
1968,3210-100,3210-100,3210-100A,true,false,3440000.00,true,1,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1968,3210-100,3440000.00,true,true,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
3573,3210-25,3210-25,3210-25A,true,false,5820000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,موجود,valid,missing_or_not_ready,not_ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,3573,3210-25,5820000.00,true,false,rule_derived,INSIZE_FA_SUFFIX_DISTINCT_FROM_A,false
3574,3210-50,3210-50,3210-50A,true,false,5790000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3574,3210-50,5790000.00,true,false,rule_derived,INSIZE_FA_SUFFIX_DISTINCT_FROM_A,true
1969,3220-100,3220-100,3220-100,true,false,8940000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1969,3220-100,8940000.00,true,true,not_resolved_r1,,true
1970,3222-300,3222-300,3222-300,true,false,11950000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1970,3222-300,11950000.00,true,true,not_resolved_r1,,true
1972,3222-600,3222-600,3222-600,true,false,16040000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1972,3222-600,16040000.00,true,true,not_resolved_r1,,true
1973,3225-2100,3225-2100,3225-2100,true,false,76010000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1973,3225-2100,76010000.00,true,true,not_resolved_r1,,true
1974,3227-100,3227-100,3227-100,true,false,33770000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1974,3227-100,33770000.00,true,true,not_resolved_r1,,true
1975,3227-123,3227-123,3227-123,true,false,55890000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1975,3227-123,55890000.00,true,true,not_resolved_r1,,true
1976,3227-125,3227-125,3227-125,true,false,38860000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1976,3227-125,38860000.00,true,true,not_resolved_r1,,true
1977,3227-150,3227-150,3227-150,true,false,46440000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1977,3227-150,46440000.00,true,true,not_resolved_r1,,true
1978,3227-175,3227-175,3227-175,true,false,56050000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1978,3227-175,56050000.00,true,true,not_resolved_r1,,true
1979,3227-200,3227-200,3227-200,true,false,67890000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1979,3227-200,67890000.00,true,true,not_resolved_r1,,true
1980,3227-202,3227-202,3227-202,true,false,28530000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1980,3227-202,28530000.00,true,true,not_resolved_r1,,true
1981,3227-504,3227-504,3227-504,true,false,79750000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1981,3227-504,79750000.00,true,true,not_resolved_r1,,true
1982,3232-100,3232-100,,true,false,17890000.00,true,1,,target_member,low_requires_review,near_or_ambiguous,,invalid_or_missing,ready,not_ready,unresolved_identity_risk_c,Unresolved Risk C / near-or-ambiguous identity; cannot authorize public sale,is_available_only,none,none,1982,3232-100,17890000.00,true,true,not_resolved_r1,,false
1983,3240-100,3240-100,3240-100,true,false,7780000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1983,3240-100,7780000.00,true,true,not_resolved_r1,,true
1984,3240-150,3240-150,3240-150,true,false,8830000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1984,3240-150,8830000.00,true,true,not_resolved_r1,,true
1985,3240-300,3240-300,3240-300,true,false,13130000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1985,3240-300,13130000.00,true,true,not_resolved_r1,,true
1986,3282-100,3282-100,3282-100,true,false,10450000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1986,3282-100,10450000.00,true,true,not_resolved_r1,,true
1987,3290-153,3290-153,3290-153A,true,false,15790000.00,true,1,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1987,3290-153,15790000.00,true,true,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
1988,3290-203,3290-203,3290-203,true,false,16780000.00,false,0,,target_member,high,exact_target_and_site,نا موجود,valid,missing_or_not_ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1988,3290-203,16780000.00,true,false,not_resolved_r1,,true
1989,3290-455,3290-455,3290-455A,true,false,21470000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1989,3290-455,21470000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
1990,3293-131,3293-131,3293-131,true,false,8520000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1990,3293-131,8520000.00,true,true,not_resolved_r1,,true
1991,3506-150,3506-150,3506-150A,true,false,22820000.00,true,1,,target_member,medium,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1991,3506-150,22820000.00,true,true,individually_proven_batch,INSIZE_AWL_BUILTIN_WIRELESS_DISTINCT_FROM_A,true
1992,3506-300,3506-300,3506-300A,true,false,25240000.00,false,0,,target_member,medium,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1992,3506-300,25240000.00,true,false,rule_derived,INSIZE_AWL_BUILTIN_WIRELESS_DISTINCT_FROM_A,true
1993,3506-400,3506-400,3506-400A,true,false,33620000.00,false,0,,target_member,medium,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1993,3506-400,33620000.00,true,false,rule_derived,INSIZE_AWL_BUILTIN_WIRELESS_DISTINCT_FROM_A,true
1994,3506-500,3506-500,3506-500A,true,false,48690000.00,false,0,,target_member,medium,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1994,3506-500,48690000.00,true,false,rule_derived,INSIZE_AWL_BUILTIN_WIRELESS_DISTINCT_FROM_A,true
1995,3506-600,3506-600,3506-600A,true,false,56070000.00,false,0,,target_member,medium,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1995,3506-600,56070000.00,true,false,rule_derived,INSIZE_AWL_BUILTIN_WIRELESS_DISTINCT_FROM_A,true
1996,3520-100,3520-100,3520-100,true,false,28360000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1996,3520-100,28360000.00,true,true,not_resolved_r1,,true
1997,3521-2000,3521-2000,3521-2000,true,false,105410000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1997,3521-2000,105410000.00,true,true,not_resolved_r1,,true
1998,3540-150,3540-150,3540-150,true,false,20670000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1998,3540-150,20670000.00,true,true,not_resolved_r1,,true
1999,3540-300,3540-300,3540-300,true,false,37800000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,1999,3540-300,37800000.00,true,true,not_resolved_r1,,true
2000,3590-153,3590-153,3590-153A,true,false,34080000.00,false,0,,target_member,medium,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2000,3590-153,34080000.00,true,false,rule_derived,INSIZE_AWL_BUILTIN_WIRELESS_DISTINCT_FROM_A,true
2001,4100-187,4100-187,4100-187,true,false,41950000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2001,4100-187,41950000.00,true,true,not_resolved_r1,,true
2002,4100-232,4100-232,4100-232,true,false,9460000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2002,4100-232,9460000.00,true,true,not_resolved_r1,,true
2004,4100-287,4100-287,4100-287,true,false,42480000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2004,4100-287,42480000.00,true,true,not_resolved_r1,,true
3845,4120-10,4120-10,4120-10,true,false,6270000.00,false,0,,target_member,high_identity_needs_completion,exact_target_and_site,موجود,valid,missing_or_not_ready,ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,3845,4120-10,6270000.00,true,false,not_resolved_r1,,false
3848,4120-12,4120-12,4120-12,true,false,5310000.00,false,0,,target_member,high,exact_target_and_site,نا موجود,valid,missing_or_not_ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3848,4120-12,5310000.00,true,false,not_resolved_r1,,true
3850,4120-14,4120-14,4120-14,true,false,6300000.00,false,0,,target_member,high,exact_target_and_site,نا موجود,valid,missing_or_not_ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3850,4120-14,6300000.00,true,false,not_resolved_r1,,true
3862,4120-24,4120-24,4120-24,true,false,9990000.00,false,0,,target_member,high,exact_target_and_site,نا موجود,valid,missing_or_not_ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3862,4120-24,9990000.00,true,false,not_resolved_r1,,true
3878,4130-10,4130-10,4130-10,true,false,4380000.00,false,0,,target_member,high_identity_needs_completion,exact_target_and_site,موجود,valid,missing_or_not_ready,ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,3878,4130-10,4380000.00,true,false,not_resolved_r1,,false
3872,4130-4,4130-4,4130-4,true,false,3960000.00,false,0,,target_member,high_identity_needs_completion,exact_target_and_site,موجود,valid,missing_or_not_ready,ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,3872,4130-4,3960000.00,true,false,not_resolved_r1,,false
3873,4130-5,4130-5,4130-5,true,false,3960000.00,false,0,,target_member,high_identity_needs_completion,exact_target_and_site,موجود,valid,missing_or_not_ready,ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,3873,4130-5,3960000.00,true,false,not_resolved_r1,,false
3999,4139-10Q,4139-10Q,4139-10Q,true,false,4770000.00,false,0,,target_member,high,exact_target_and_site,نا موجود,valid,missing_or_not_ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3999,4139-10Q,4770000.00,true,false,not_resolved_r1,,true
2005,4141-400,4141-400,4141-400,true,false,43650000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2005,4141-400,43650000.00,true,true,not_resolved_r1,,true
2006,4150-130,4150-130,,true,false,7080000.00,false,0,,target_member,high,exact_target_and_site,,invalid_or_missing,missing_or_not_ready,ready,no_exact_authoritative_source,No exact authoritative distributor CODE mapping,is_available_only,none,none,2006,4150-130,7080000.00,true,false,not_resolved_r1,,false
2007,4150-1301,4150-1301,,true,false,14030000.00,false,0,,target_member,high,exact_target_and_site,,invalid_or_missing,missing_or_not_ready,ready,no_exact_authoritative_source,No exact authoritative distributor CODE mapping,is_available_only,none,none,2007,4150-1301,14030000.00,true,false,not_resolved_r1,,false
2008,4150-250,4150-250,,true,false,14030000.00,false,0,,target_member,high,exact_target_and_site,,invalid_or_missing,missing_or_not_ready,ready,no_exact_authoritative_source,No exact authoritative distributor CODE mapping,is_available_only,none,none,2008,4150-250,14030000.00,true,false,not_resolved_r1,,false
2009,4150-2501,4150-2501,,true,false,20750000.00,false,0,,target_member,high,exact_target_and_site,,invalid_or_missing,missing_or_not_ready,ready,no_exact_authoritative_source,No exact authoritative distributor CODE mapping,is_available_only,none,none,2009,4150-2501,20750000.00,true,false,not_resolved_r1,,false
2010,4166-411,4166-411,4166-411,true,false,12590000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2010,4166-411,12590000.00,true,true,not_resolved_r1,,true
2011,4166-511,4166-511,4166-511,true,false,17100000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2011,4166-511,17100000.00,true,true,not_resolved_r1,,true
2012,4166-512,4166-512,4166-512,true,false,30820000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2012,4166-512,30820000.00,true,true,not_resolved_r1,,true
2013,4166-513,4166-513,4166-513,true,false,49070000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2013,4166-513,49070000.00,true,true,not_resolved_r1,,true
3657,4605-20,4605-20,4605-20,true,false,1704000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3657,4605-20,1704000.00,true,true,not_resolved_r1,,true
2015,4605-202,4605-202,4605-202,true,false,3210000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2015,4605-202,3210000.00,true,true,not_resolved_r1,,true
3570,4621-80,4621-80,4621-80,true,false,3690000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3570,4621-80,3690000.00,true,true,not_resolved_r1,,true
2017,4700-200,4700-200,4700-200,true,false,3750000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2017,4700-200,3750000.00,true,true,not_resolved_r1,,true
2018,4707-300,4707-300,4707-300,true,false,4050000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2018,4707-300,4050000.00,true,true,not_resolved_r1,,true
2019,4707-500,4707-500,4707-500,true,false,11050000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2019,4707-500,11050000.00,true,true,not_resolved_r1,,true
2020,4745-1150,4745-1150,4745-1150,true,false,3390000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2020,4745-1150,3390000.00,true,true,not_resolved_r1,,true
2021,4745-1200,4745-1200,4745-1200,true,false,9150000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2021,4745-1200,9150000.00,true,true,not_resolved_r1,,true
3662,4780-85,4780-85,4780-85A,true,false,1308000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,موجود,valid,missing_or_not_ready,not_ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,3662,4780-85,1308000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,false
2022,4796-100,4796-100,4796-100,true,false,1160000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2022,4796-100,1160000.00,true,true,not_resolved_r1,,true
2023,4796-150,4796-150,4796-150,true,false,1878000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2023,4796-150,1878000.00,true,true,not_resolved_r1,,true
2024,4796-300,4796-300,4796-300,true,false,5430000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2024,4796-300,5430000.00,true,true,not_resolved_r1,,true
2025,4799-1120,4799-1120,4799-1120,true,false,2020000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2025,4799-1120,2020000.00,true,true,not_resolved_r1,,true
3667,4801-16,4801-16,4801-16,true,false,1929000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3667,4801-16,1929000.00,true,true,not_resolved_r1,,true
2030,4810-601,4810-601,4810-601,true,false,410000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2030,4810-601,410000.00,true,true,not_resolved_r1,,true
2031,4810-602,4810-602,4810-602,true,false,470000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2031,4810-602,470000.00,true,true,not_resolved_r1,,true
2032,4820-230,4820-230,4820-230,true,false,850000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2032,4820-230,850000.00,true,true,not_resolved_r1,,true
2033,4820-452,4820-452,4820-452,true,false,1902000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2033,4820-452,1902000.00,true,true,not_resolved_r1,,true
2035,4860-212,4860-212,4860-212,true,false,6780000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2035,4860-212,6780000.00,true,true,not_resolved_r1,,true
2036,4860-245,4860-245,4860-245,true,false,8460000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2036,4860-245,8460000.00,true,true,not_resolved_r1,,true
2037,4902-150,4902-150,4902-150,true,false,12540000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2037,4902-150,12540000.00,true,true,not_resolved_r1,,true
2038,4902-200,4902-200,4902-200,true,false,14600000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2038,4902-200,14600000.00,true,true,not_resolved_r1,,true
2039,4902-300,4902-300,4902-300,true,false,21470000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2039,4902-300,21470000.00,true,true,not_resolved_r1,,true
2040,4903-150,4903-150,4903-150A,true,false,19560000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,موجود,valid,missing_or_not_ready,not_ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,2040,4903-150,19560000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,false
2041,4903-200,4903-200,4903-200A,true,false,21420000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,موجود,valid,missing_or_not_ready,not_ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,2041,4903-200,21420000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,false
2042,4903-300,4903-300,4903-300A,true,false,27930000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,موجود,valid,missing_or_not_ready,not_ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,2042,4903-300,27930000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,false
2043,4910-400,4910-400,4910-400,true,false,2940000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2043,4910-400,2940000.00,true,true,not_resolved_r1,,true
2044,4910-600,4910-600,4910-600,true,false,5080000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2044,4910-600,5080000.00,true,true,not_resolved_r1,,true
