id,sku,normalized_sku,current_brand,current_base_price,proposed_base_price,base_price_change,current_is_available,proposed_is_available,is_available_change,current_is_active,proposed_is_active,is_active_change,image_count,primary_image_url,media_ready,commerce_ready,public_sell_ready,reconciliation_state,source_product,source_price,source_inventory,inventory_status,inclusion_reasons,target_provenance
4058,5013,5013,INSIZE | اینسایز,37050000.00,44250000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/4058/ce9dcc2f4b4b6db6.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3794,5024,5024,INSIZE | اینسایز,10380000.00,12450000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3794/ffea14540a3cbf42.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3537,6200-60,6200-60,INSIZE | اینسایز,3030000.00,3625000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3537/25dd33d3195b20b6.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3538,6201-60,6201-60,INSIZE | اینسایز,3114000.00,3725000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3538/e02eb706ddd183f4.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2053,6202-100,6202-100,INSIZE | اینسایز,9480000.00,11325000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2053/25dd33d3195b20b6.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3539,6202-80,6202-80,INSIZE | اینسایز,4980000.00,5975000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3539/25dd33d3195b20b6.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2054,6210-100,6210-100,INSIZE | اینسایز,17460000.00,20850000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2054/40870d35f1d17a78.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3795,6210-80,6210-80,INSIZE | اینسایز,14160000.00,16900000,true,false,true,true,true,true,false,1,https://api.karzartools.com/static/uploads/products/3795/40870d35f1d17a78.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
4065,6228-40,6228-40,INSIZE | اینسایز,,22375000,true,false,true,true,true,true,false,1,https://api.karzartools.com/static/uploads/products/4065/c6cb70646312b23f.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3799,6229-80,6229-80,INSIZE | اینسایز,19320000.00,23050000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3799/fe9af82a6391bfa1.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3801,6282-1201,6282-1201,INSIZE | اینسایز,3330000.00,3975000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3801/3727e6d635af776c.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3804,6282-1601,6282-1601,INSIZE | اینسایز,1458000.00,1737500,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3804/3727e6d635af776c.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2055,6282-2001,6282-2001,INSIZE | اینسایز,576000.00,690000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2055/2f521319f7499583.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2056,6282-2002,6282-2002,INSIZE | اینسایز,639000.00,762500,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2056/2f521319f7499583.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2057,6282-2003,6282-2003,INSIZE | اینسایز,663000.00,790000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2057/2f521319f7499583.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2058,6282-2004,6282-2004,INSIZE | اینسایز,675000.00,805000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2058/2f521319f7499583.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2059,6282-2005,6282-2005,INSIZE | اینسایز,714000.00,850000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2059/2f521319f7499583.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2060,6282-2007,6282-2007,INSIZE | اینسایز,717000.00,852500,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2060/2f521319f7499583.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2061,6282-2009,6282-2009,INSIZE | اینسایز,789000.00,945000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2061/2f521319f7499583.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2062,6282-2013,6282-2013,INSIZE | اینسایز,936000.00,1115000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2062/2f521319f7499583.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2063,6282-2017,6282-2017,INSIZE | اینسایز,1224000.00,1460000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2063/2f521319f7499583.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3602,6284-3,6284-3,INSIZE | اینسایز,1128000.00,1342500,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3602/6804f041dbc2b77c.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3732,6284-82,6284-82,INSIZE | اینسایز,968999.00,1160000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3732/6804f041dbc2b77c.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
4066,6298-2,6298-2,INSIZE | اینسایز,998999.00,1192500,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/4066/dda0542f6649fedd.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3543,6301,6301,INSIZE | اینسایز,2811000.00,3375000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3543/bef11a385507d9cc.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2070,6890-702,6890-702,INSIZE | اینسایز,14820000.00,17700000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2070/aba5f00d903cc17e.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3691,7110-1000,7110-1000,INSIZE | اینسایز,2349000.00,2800000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3691/969ada380b64c8c5.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3577,7110-2000,7110-2000,INSIZE | اینسایز,8820000.00,10500000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3577/969ada380b64c8c5.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2080,7110-500,7110-500,INSIZE | اینسایز,1218000.00,1455000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2080/969ada380b64c8c5.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2081,7110-600,7110-600,INSIZE | اینسایز,1278000.00,1525000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2081/969ada380b64c8c5.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3607,7114-3460,7114-3460,INSIZE | اینسایز,4890000.00,5850000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3607/7151e9cf0f8c17eb.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
2086,7139-100,7139-100,INSIZE | اینسایز,1140000.00,1362500,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/2086/67e3cee6444f1b6e.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3609,7140-3,7140-3,INSIZE | اینسایز,537000.00,650000,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3609/b9411f8430a6d8fe.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
3610,7140-5,7140-5,INSIZE | اینسایز,867000.00,1042500,true,true,true,false,true,true,false,1,https://api.karzartools.com/static/uploads/products/3610/b9411f8430a6d8fe.jpg,true,true,true,UPDATE,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,موجود,brand_insize;target_member;matched_current;not_deleted;exact_distributor_match;status_available;positive_proposed_price;no_review_reason;media_ready;commerce_ready;public_sell_ready;state_UPDATE,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
