brand,sku,normalized_sku,product_family,target_member,source_scope,source_product,source_price,source_inventory,source_catalog,source_media,price_source_value,price_source_currency,price_conversion,markup_note,base_price_toman,inventory_status,commerce_ready,media_ready,parser_confidence,match_confidence,review_reason,reconciliation_state,current_id,current_slug,provenance
TERMA,MA250H-200,MA250H-200,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,,rial,none,markup_already_present_25%,,,false,false,high,none,missing_price;site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MA250H-225,MA250H-225,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,1150000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,115000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MA250H-250,MA250H-250,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,1210000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,121000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MA250H-275,MA250H-275,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,1320000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,132000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MA250H-300,MA250H-300,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,1620000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,162000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MA250H-325,MA250H-325,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,1790000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,179000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MD710-25,MD710-25,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,,rial,none,markup_already_present_25%,,,false,false,high,none,missing_price;site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MD710-50,MD710-50,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,73000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,7300000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MD710-75,MD710-75,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,88000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,8800000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MD710-100,MD710-100,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,105000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,10500000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MDA910-25,MDA910-25,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,263000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,26300000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MDA910-100,MDA910-100,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,430000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,43000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MD320H-25,MD320H-25,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,152000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,15200000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MD320H-50,MD320H-50,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,180000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,18000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,MA310,MA310,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,35000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,3500000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,ZDA210-300,ZDA210-300,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,148000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,14800000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,ZDA210-500,ZDA210-500,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,183000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,18300000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,ZDA210-1000,ZDA210-1000,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,285000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,28500000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE130A-30,TDE130A-30,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,380000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,38000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE130A-50,TDE130A-50,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,420000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,42000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE130A-100,TDE130A-100,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,480000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,48000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE130B-15,TDE130B-15,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,330000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,33000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE130B-30,TDE130B-30,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,380000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,38000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE130B-50,TDE130B-50,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,410000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,41000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE130B-100,TDE130B-100,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,480000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,48000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE130B-150,TDE130B-150,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,530000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,53000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE130B-200,TDE130B-200,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,590000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,59000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE111A-40,TDE111A-40,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,290000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,29000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE111A-60,TDE111A-60,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,333000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,33300000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE111A-80,TDE111A-80,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,360000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,36000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE111A-100,TDE111A-100,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,410000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,41000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE111B-35,TDE111B-35,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,290000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,29000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE111B-75,TDE111B-75,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,290000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,29000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE111B-95,TDE111B-95,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,290000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,29000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE111B-115,TDE111B-115,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,380000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,38000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE111B-135,TDE111B-135,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,420000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,42000000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TD230A,TD230A,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,66000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,6600000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TD230B,TD230B,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,83000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,8300000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TD230C,TD230C,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,91000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,9100000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TD230D,TD230D,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,66000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,6600000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE230E-6,TDE230E-6,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,89000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,8900000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE230E-8,TDE230E-8,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,94000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,9400000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE230F-6,TDE230F-6,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,89000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,8900000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TDE230F-8,TDE230F-8,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,94000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,9400000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,SN730-25,SN730-25,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,145000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,14500000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,TD270-25,TD270-25,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,53000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,5300000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,LD250,LD250,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,47000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,4700000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,LD280,LD280,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,53000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,5300000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,LD290,LD290,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,89000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,8900000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,LD260-6,LD260-6,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,57000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,5700000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,LD260-9,LD260-9,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,62000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,6200000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,LD260-24,LD260-24,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,83000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,8300000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,PD290-100,PD290-100,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,29000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,2900000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
TERMA,PD290-200,PD290-200,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/ترما/لیست قیمت ترما +25درصد.pdf,,,,35000000,rial,rial_div_10;markup_already_present_25%,markup_already_present_25%,3500000,,false,false,high,none,site_evidence_unavailable,REVIEW,,,16eef2bb037f47484ee99dc0fcaab7d873b12bcbd21f4f18b12ae5e0825ae4ed
