product_id,sku,product_slug,product_name,brand_name,category_name,product_is_active,product_deleted,product_is_available,image_count
3713,ISL-DR3,نمایشگر-خط-کش-دیجیتال-3-محور-xyz-اینسایز-insize-مدل-isl-dr3,"نمایشگر خط کش دیجیتال 3 محور (X,Y,Z) اینسایز (Insize) مدل ISL-DR3",INSIZE | اینسایز,خط کش,True,False,False,1
3715,ISL-DR2,نمایشگر-خط-کش-دیجیتال-2-محور-xy-اینسایز-insize-مدل-isl-dr2,"نمایشگر خط کش دیجیتال 2 محور (X,Y) اینسایز (Insize) مدل ISL-DR2",INSIZE | اینسایز,خط کش,True,False,False,1
3717,6354-25W,هد-میکرومتر-دیجیتال-اینسایز-insize-25-0-میلی-متر-مدل-25w-6354,هد میکرومتر دیجیتال اینسایز (Insize) 25-0 میلی متر مدل 25W-6354,INSIZE | اینسایز,متر,True,False,False,1
3718,6566-3,تاچ-پراب-یا-مرکز-یاب-نوری-بوقی-الکترونیکی-اینسایز-insize-مدل-3-6566,تاچ پراب یا مرکز یاب نوری/ بوقی الکترونیکی اینسایز (Insize) مدل 3-6566,INSIZE | اینسایز,انواع کولیس,True,False,True,1
3720,9341-50,رطوبت-سنج-چوب-اینسایز-insize-مدل-50-9341,رطوبت سنج چوب اینسایز (Insize) مدل 50-9341,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3721,8003-3,ترازو-دیجیتال-2-گرم-تا-3-کیلو-گرم-اینسایز-insize-مدل-3-8003,ترازو دیجیتال 2 گرم تا 3 کیلو گرم اینسایز (Insize) مدل 3-8003,INSIZE | اینسایز,تراز صنعتی,True,False,False,1
3724,ISR-C300,زبری-سنج-دیجیتال-اینسایز-insize-مدل-isr-c300,زبری سنج دیجیتال اینسایز (Insize) مدل ISR-C300,INSIZE | اینسایز,زبری سنج,True,False,False,1
3725,ISGF-0901,پیج-گوشتی-ساعتی-اینسایز-insize-مدل-isgf-0901,پیج گوشتی ساعتی اینسایز (Insize) مدل ISGF-0901,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3727,ISGF-0501,چراغ-قوه-اینسایز-insize-مدل-isgf-0501,چراغ قوه اینسایز (Insize) مدل ISGF-0501,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3728,6140,پایه-عمق-سنج-کولیس-اینسایز-insize-مدل-6140,پایه عمق سنج کولیس اینسایز (insize) مدل 6140,INSIZE | اینسایز,عمق سنج,True,False,False,1
3732,6284-82,پراب-ساعت-شیطانکی-بلند-اینسایز-insize-مدل-82-6284,پراب ساعت شیطانکی بلند اینسایز (Insize) مدل 82-6284,INSIZE | اینسایز,ساعت شیطانکی,True,False,True,1
3743,1181-M50A,کولیس-چرخ-دنده-دیجیتال-اینسایزinsize-m5-50-مدل-1181-m50a,کولیس چرخ دنده دیجیتال اینسایز(Insize) M5-50 مدل 1181-M50A,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3744,1244-30,عمق-سنج-ورنیه-اینسایز-insize-30-میلی-متر-مدل-30-1244,عمق سنج ورنیه اینسایز (Insize) 30 میلی متر مدل 30-1244,INSIZE | اینسایز,عمق سنج,True,False,False,1
3745,2132-20,پرگار-خارج-سنج-اینسایزinsize-دیجیتال-20-میلی-متر-مدل-20-2132,پرگار خارج سنج اینسایز(Insize) دیجیتال 20 میلی متر مدل 20-2132,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3747,2151-75,پرگار-داخل-سنج-اینسایز-insize-دیجیتال-75-میلی-متر-مدل-75-2151,پرگار داخل سنج اینسایز (Insize) دیجیتال 75 میلی متر مدل 75-2151,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3748,2151-95,پرگار-داخل-سنج-اینسایز-insize-دیجیتال-95-میلی-متر-مدل-95-2151,پرگار داخل سنج اینسایز (Insize) دیجیتال 95 میلی متر مدل 95-2151,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3750,2151-AL35,پرگار-داخل-سنج-اینسایز-insize-دیجیتال-35-میلی-متر-مدل-2151-al35,پرگار داخل سنج اینسایز (Insize) دیجیتال 35 میلی متر مدل 2151-AL35,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3751,2151-AL55,پرگار-داخل-سنج-اینسایز-insize-دیجیتال-55-میلی-متر-مدل-2151-al55,پرگار داخل سنج اینسایز (Insize) دیجیتال 55 میلی متر مدل 2151-AL55,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3753,2151-AL75,پرگار-داخل-سنج-اینسایز-insize-دیجیتال-75-میلی-متر-مدل-2151-al75,پرگار داخل سنج اینسایز (Insize) دیجیتال 75 میلی متر مدل 2151-AL75,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3754,2222-25,پرگار-ساعتی-داخل-سنج-اینسایز-insize-کد-25-2222,پرگار ساعتی داخل سنج اینسایز (Insize) کد 25-2222,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3756,2309-100D,ساعت-اندیکاتور-اینسایز-insize-مدل-100d-2309,ساعت اندیکاتور اینسایز (Insize) مدل 100D-2309,INSIZE | اینسایز,ساعت اندیکاتور,True,False,False,1
3757,2321-35,پرگار-داخل-سنج-ساعتی-اینسایز-insize-35-میلی-متر-مدل-35-2321,پرگار داخل سنج ساعتی اینسایز (Insize) 35 میلی متر مدل 35-2321,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3758,2321-55,پرگار-داخل-سنج-ساعتی-اینسایز-insize-55-میلی-متر-مدل-55-2321,پرگار داخل سنج ساعتی اینسایز (Insize) 55 میلی متر مدل 55-2321,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3760,2321-75,پرگار-داخل-سنج-ساعتی-اینسایز-insize-75-میلی-متر-مدل-75-2321,پرگار داخل سنج ساعتی اینسایز (Insize) 75 میلی متر مدل 75-2321,INSIZE | اینسایز,پرگار صنعتی,True,False,False,1
3762,2366-30,ضخامت-سنج-ورق-ساعتی-اینسایز-insize-30-0-میلی-متر-مدل-30-2366,ضخامت سنج ورق ساعتی اینسایز (Insize) 30-0 میلی متر مدل 30-2366,INSIZE | اینسایز,فیلر,True,False,False,1
3763,2383-08,ساعت-شیطونکی-اینسایز-insize-کورس-08-میلی-متر-پایه-بلند-مدل-08-2383,ساعت شیطونکی اینسایز (Insize) کورس 0.8 میلی متر پایه بلند مدل 08-2383,INSIZE | اینسایز,ساعت شیطانکی,True,False,False,1
3764,2385-3,مرکز-یاب-اینسایز-insize-داخل-سنج-و-خارج-سنج-ساعتی-مدل-3-2385,مرکز یاب اینسایز (Insize) داخل سنج و خارج سنج ساعتی مدل 3-2385,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3765,2710-25,ضخامت-سنج-ورق-دیجیتال-اینسایز-insize-254-0-میلی-متر-مدل-25-2710,ضخامت سنج ورق دیجیتال اینسایز (Insize) 25.4-0 میلی متر مدل 25-2710,INSIZE | اینسایز,فیلر,True,False,False,1
3769,2876-10,ضخامت-سنج-دیجیتال-فک-لوله-ای-اینسایز-insize-مدل-10-2876,ضخامت سنج دیجیتال فک لوله ای اینسایز (Insize) مدل 10-2876,INSIZE | اینسایز,فیلر,True,False,False,1
3770,3230-25BA,میکرومتر-سوزنی-اینسایز-insize-خارج-سنج-25-0-میلی-متر-مدل-3230-25ba,میکرومتر سوزنی اینسایز (Insize) خارج سنج 25-0 میلی متر مدل 3230-25BA,INSIZE | اینسایز,متر,True,False,False,1
3772,3260-25,میکرومتر-یک-سر-گرد-اینسایز-insize-خارج-سنج-25-0-میلی-متر-مدل-25-3260,میکرومتر یک سر گرد اینسایز (Insize) خارج سنج 25-0 میلی متر مدل 25-3260,INSIZE | اینسایز,متر,True,False,False,1
3774,3203-12A,میکرومتر-اینسایز-insize-1112-اینچ-خارج-سنج-مدل-3203-12a,میکرومتر اینسایز (Insize) 11–12 اینچ خارج سنج مدل 3203-12A,INSIZE | اینسایز,متر,True,False,False,1
3776,3530-25BA,میکرومتر-سوزنی-اینسایز-insize-0-25-میلیمتر-خارج-سنج-مدل-25ba-3530,میکرومتر سوزنی اینسایز (Insize) 0-25 میلی‌متر خارج سنج مدل 25BA-3530,INSIZE | اینسایز,متر,True,False,False,1
3777,4100-2112,گیج-بلوک-اینسایز-insize-112-عددی-گرید-2-مدل-2112-4100,گیج بلوک اینسایز (Insize) 112 عددی گرید 2 مدل 2112-4100,INSIZE | اینسایز,راپورتر(گیج بلوک-گیج بلاک),True,False,False,1
3782,4790-0300,گونیا-مویی-اینسایز-insize-200215300-میلی-متر-مدل-0300-4790,گونیا مویی اینسایز (Insize) 200×300 میلی متر مدل 0300-4790,INSIZE | اینسایز,گونیا,True,False,False,1
3784,4802-31,شابلون-شعاع-سنج-اینسایز-insize-دیجیتال-کد-31-4802,شابلون شعاع سنج اینسایز (Insize) دیجیتال کد 31-4802,INSIZE | اینسایز,شابلون,True,False,False,1
3786,4803-1,گیج-سیم-اینسایز-insize-مدل-1-4803,گیج سیم اینسایز (Insize) مدل 1-4803,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3787,4804-26,ست-شعاع-سنج-اینسایز-insize-05-13-میلی-متری-مدل-26-4804,ست شعاع‌ سنج اینسایز (Insize) 0.5-13 میلی‌ متری مدل 26-4804,INSIZE | اینسایز,شابلون,True,False,False,1
3789,4166-10D,ست-پین-گیج-اینسایز-insize-105-10-میلی-متر-51-پارچه-مدل-10d-4166,ست پین گیج اینسایز (Insize) 10.5 – 10 میلی متر 51 پارچه مدل 10D-4166,INSIZE | اینسایز,انواع گیج,True,False,False,1
3790,4806-20,شابلون-زاویه-سنج-اینسایز-insize-مدل-20-4806,شابلون زاویه سنج اینسایز (Insize) مدل 20-4806,INSIZE | اینسایز,شابلون,True,False,False,1
3791,4824-12,شابلون-دنده-ای-ذوزنقه-ای-اینسایز-insize-مدل-12-4824,شابلون دنده ای ذوزنقه ای اینسایز (Insize) مدل 12-4824,INSIZE | اینسایز,شابلون,True,False,False,1
3794,5024,ست-ساعت-اندیکاتور-اینسایز-insize-با-پایه-مدل-5024,ست ساعت اندیکاتور اینسایز (Insize) با پایه مدل 5024,INSIZE | اینسایز,ساعت اندیکاتور,True,False,True,1
3795,6210-80,پایه-ساعت-اندیکاتور-اینسایز-insize-مگنتی-مدل-80-6210,پایه ساعت اندیکاتور اینسایز (Insize) مگنتی مدل 80-6210,INSIZE | اینسایز,ساعت اندیکاتور,True,False,False,1
3796,6215-60,پایه-ساعت-اندیکاتور-اینسایز-insize-برای-سطح-ناهموار-مدل-60-6215,پایه ساعت اندیکاتور اینسایز (Insize) برای سطح ناهموار مدل 60-6215,INSIZE | اینسایز,ساعت اندیکاتور,True,False,False,1
3798,6229-60,پایه-ساعت-اندیکاتور-اینسایز-insize-هیدرولیکی-مدل-60-6229,پایه ساعت اندیکاتور اینسایز (Insize) هیدرولیکی مدل 60-6229,INSIZE | اینسایز,ساعت اندیکاتور,True,False,False,1
3799,6229-80,پایه-ساعت-اندیکاتور-اینسایز-insize-هیدرولیکی-مدل-80-6229,پایه ساعت اندیکاتور اینسایز (Insize) هیدرولیکی مدل 80-6229,INSIZE | اینسایز,ساعت اندیکاتور,True,False,True,1
3800,6282-1102,پراب-سرتخت-اینسایز-insize-مدل-1102-6282,پراب سرتخت اینسایز (Insize) مدل 1102-6282,INSIZE | اینسایز,ساعت شیطانکی,True,False,False,1
3801,6282-1201,پراب-سرتخت-اینسایز-insize-مدل-1201-6282,پراب سرتخت اینسایز (Insize) مدل 1201-6282,INSIZE | اینسایز,ساعت شیطانکی,True,False,True,1
3802,6282-1203,پراب-سرتخت-اینسایز-insize-مدل-1203-6282,پراب سرتخت اینسایز (Insize) مدل 1203-6282,INSIZE | اینسایز,ساعت شیطانکی,True,False,True,1
3804,6282-1601,پراب-سرسوزنی-اینسایز-insize-مدل-1601-6282,پراب سرسوزنی اینسایز (Insize) مدل 1601-6282,INSIZE | اینسایز,ساعت شیطانکی,True,False,True,1
3805,6291-1,پایه-ساعت-شیطونکی-اینسایز-insize-8-میلی-متری-مدل-1-6291,پایه ساعت شیطونکی اینسایز (Insize) 8 میلی‌ متری مدل 1-6291,INSIZE | اینسایز,ساعت شیطانکی,True,False,False,1
3807,6293-1,پایه-ساعت-شیطونکی-اینسایز-insize-مدل-1-6293,پایه ساعت شیطونکی اینسایز (Insize) مدل 1-6293,INSIZE | اینسایز,ساعت شیطانکی,True,False,False,1
3808,6293-2,پایه-ساعت-شیطونکی-اینسایز-insize-مدل-2-6293,پایه ساعت شیطونکی اینسایز (Insize) مدل 2-6293,INSIZE | اینسایز,ساعت شیطانکی,True,False,False,1
3811,6295-1A,پایه-ساعت-شیطونکی-اینسایز-insize-مدل-1a-6295,پایه ساعت شیطونکی اینسایز (Insize) مدل 1A-6295,INSIZE | اینسایز,ساعت شیطانکی,True,False,False,1
3813,6377-25W,هد-میکرومتر-اینسایز-insize-فک-بدون-چرخش-مدل-25w-6377,هد میکرومتر اینسایز (Insize) فک بدون چرخش مدل 25W-6377,INSIZE | اینسایز,متر,True,False,False,1
3814,6557-50,زد-سنج-رفرنس-یاب-محور-z-مگنت-دار-اینسایز-insize-مدل-50-6557,زد سنج (رفرنس یاب محور Z) مگنت دار اینسایز (Insize) مدل 50-6557,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3815,7142-5,متر-5-متری-اینسایز-insize-مدل-5-7142,متر 5 متری اینسایز (Insize) مدل 5-7142,INSIZE | اینسایز,متر,True,False,False,1
3816,7160-1,آینه-بازرسی-تلسکوپی-اینسایز-insize-مدل-1-7160,آینه بازرسی تلسکوپی اینسایز (INSIZE) مدل 1-7160,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3818,7160-2,آینه-بازرسی-تلسکوپی-اینسایز-insize-مدل-2-7160,آینه بازرسی تلسکوپی اینسایز (INSIZE) مدل 2-7160,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3820,7230,سوزن-خط-کش-فلزی-اینسایز-insize-مدل-7230,سوزن خط کش فلزی اینسایز (INSIZE) مدل 7230,INSIZE | اینسایز,خط کش,True,False,True,1
3821,7351-EX12,رابط-بور-گیج-اینسایز-insize-مدل-7351-ex12,رابط بور گیج اینسایز (Insize) مدل 7351-EX12,INSIZE | اینسایز,گیج داخل سیلندر,True,False,False,1
3823,7524-10,عینک-ذره-بین-10x-اینسایز-insize-مدل-10-7524,عینک ذره‌ بین 10X اینسایز (Insize) مدل 10-7524,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3824,7600-6,شمارانداز-6-رقمی-اینسایز-insize-مدل-6-7600,شمارانداز 6 رقمی اینسایز (Insize) مدل 6-7600,INSIZE | اینسایز,انواع کولیس,True,False,True,1
3825,9501-1200,ضخامت-سنج-رنگ-و-پوشش-اینسایز-insize-مدل-1200-9501,ضخامت سنج رنگ و پوشش اینسایز (Insize) مدل 1200-9501,INSIZE | اینسایز,فیلر,True,False,False,1
3826,9561-50B,متر-لیزری-اینسایز-insize-50-متری-مدل-9561-50b,متر لیزری اینسایز (Insize) 50 متری مدل 9561-50B,INSIZE | اینسایز,متر,True,False,True,1
3827,9561-70B,متر-لیزری-اینسایز-insize-70-متری-مدل9561-70b,متر لیزری اینسایز (Insize) 70 متری مدل9561-70B,INSIZE | اینسایز,متر,True,False,True,1
3828,HDT-LP200,سختی-سنج-فلزات-اینسایز-insize-مدل-hdt-lp200,سختی سنج فلزات اینسایز (Insize) مدل HDT-LP200,INSIZE | اینسایز,سختی سنج,True,False,True,1
3830,ISF-MT500,پایه-تست-نیروسنج-اینسایز-insize-مدل-isf-mt500,پایه تست نیروسنج اینسایز (Insize) مدل ISF-MT500,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3833,ISH-STAC,پایه-سختی-سنج-اینسایز-insize-مدل-ish-stac,پایه سختی سنج اینسایز (Insize) مدل ISH-STAC,INSIZE | اینسایز,سختی سنج,True,False,True,1
3834,ISH-STD,پایه-سختی-سنج-اینسایز-insize-مدل-ish-std,پایه سختی سنج اینسایز (Insize) مدل ISH-STD,INSIZE | اینسایز,سختی سنج,True,False,True,1
3835,ISO-1000FN,ضخامت-سنج-رنگ-و-پوشش-اینسایز-insize-مدل-iso-1000fn,ضخامت سنج رنگ و پوشش اینسایز (Insize) مدل ISO-1000FN,INSIZE | اینسایز,فیلر,True,False,True,1
3839,ISU-100D,ضخامت-سنج-لوله-دیجیتال-التراسونیک-اینسایز-insize-مدل-isu-100d,ضخامت سنج لوله دیجیتال التراسونیک اینسایز (Insize) مدل ISU-100D,INSIZE | اینسایز,فیلر,True,False,True,1
3840,4208-1,گیج-اینسایز-insize-مدل-1-4208,گیج اینسایز (Insize) مدل 1-4208,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3841,4608-31,فیلر-اینسایز-insize-32-تیغ-مدل-31-4608,فیلر اینسایز (Insize) 32 تیغ مدل 31-4608,INSIZE | اینسایز,فیلر,True,False,True,1
3891,4166-10,ست-پین-گیج-اینسایز-insize-95-10-میلی-متر-51-پارچه-مدل-10-4166,ست پین گیج اینسایز (Insize) 9.5-10 میلی متر 51 پارچه مدل 10-4166,INSIZE | اینسایز,انواع گیج,True,False,False,1
3892,4166-3D,ست-پین-گیج-اینسایز-insize-35-3-میلی-متر-51-پارچه-مدل-3d-4166,ست پین گیج اینسایز (Insize) 3.5 – 3 میلی متر 51 پارچه مدل 3D-4166,INSIZE | اینسایز,انواع گیج,True,False,False,1
3896,1106-1005,کولیس-دیجیتال-اینسایز-insize-100-سانتی-متر-فک-بلند-مدل-1005-1106,کولیس دیجیتال اینسایز (Insize) 100 سانتی‌ متر فک بلند مدل 1005-1106,INSIZE | اینسایز,متر,True,False,False,1
3897,1106-1503,کولیس-دیجیتال-اینسایز-insize-فک-بلند-مدل-1503-1106,کولیس دیجیتال اینسایز (Insize) فک بلند مدل 1503-1106,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3898,1106-2002,کولیس-دیجیتال-اینسایز-insize-200-سانتی-متری-فک-بلند-مدل-2002-1106,کولیس دیجیتال اینسایز (Insize) 200 سانتی‌ متری فک بلند مدل 2002-1106,INSIZE | اینسایز,متر,True,False,False,1
3899,1110-150A,کولیس-دیجیتال-اینسایز-insize-15-سانت-با-فک-الماس-مدل-1110-150a,کولیس دیجیتال اینسایز (Insize) 15 سانت با فک الماس مدل 1110-150A,INSIZE | اینسایز,انواع کولیس,True,False,True,1
3900,1110-300A,کولیس-دیجیتال-اینسایز-insize-30-سانت-با-فک-الماس-مدل-1110-300a,کولیس دیجیتال اینسایز (Insize) 30 سانت با فک الماس مدل 1110-300A,INSIZE | اینسایز,انواع کولیس,True,False,True,1
3901,1141-1000,عمق-سنج-دیجیتال-اینسایز-insize-1-متری-مدل-1000-1141,عمق سنج دیجیتال اینسایز (Insize) 1 متری مدل 1000-1141,INSIZE | اینسایز,عمق سنج,True,False,False,1
3902,1180-6,گیج-پخ-دیجیتال-اینسایز-insize-0-10-میلیمتر-45-درجه-مدل-6-1180,گیج پخ دیجیتال اینسایز (Insize) 0-10 میلیمتر 45 درجه مدل 6-1180,INSIZE | اینسایز,متر,True,False,False,1
3904,1205-150S,کولیس-استنلس-استیل-معمولی-اینسایز-insize-15-سانت-مدل-150s-1205,کولیس استنلس استیل معمولی اینسایز (Insize) 15 سانت مدل 150S-1205,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3905,1205-200S,کولیس-استنلس-استیل-معمولی-اینسایز-insize-20-سانت-مدل-200s-1205,کولیس استنلس استیل معمولی اینسایز (Insize) 20 سانت مدل 200S-1205,INSIZE | اینسایز,انواع کولیس,True,False,True,1
3907,1205-300S,کولیس-استنلس-استیل-معمولی-اینسایز-insize-30-سانت-مدل-300s-1205,کولیس استنلس استیل معمولی اینسایز (Insize) 30 سانت مدل 300S-1205,INSIZE | اینسایز,انواع کولیس,True,False,True,1
3909,2115-10,ساعت-اندیکاتور-دیجیتال-ضدآب-اینسایز-insize-مدل-10-2115,ساعت اندیکاتور دیجیتال (ضدآب ) اینسایز (Insize) مدل 10-2115,INSIZE | اینسایز,ساعت اندیکاتور,True,False,False,1
3911,2115-25,ساعت-اندیکاتور-دیجیتال-ضدآب-اینسایز-insize-مدل-25-2115,ساعت اندیکاتور دیجیتال (ضدآب ) اینسایز (Insize) مدل 25-2115,INSIZE | اینسایز,ساعت اندیکاتور,True,False,False,1
3915,2153-10,گیج-داخل-سیلندر-اینسایز-insize-6-10-میلی-متری-مدل-10-2153,گیج داخل سیلندر اینسایز (Insize) 6-10 میلی متری مدل 10-2153,INSIZE | اینسایز,گیج داخل سیلندر,True,False,False,1
3917,2163-25,ضخامت-سنج-دیجیتال-اینسایز-insize-مدل-25-2163,ضخامت سنج دیجیتال اینسایز (Insize) مدل 25-2163,INSIZE | اینسایز,فیلر,True,False,False,1
3919,2198-2,شیب-سنج-و-سطح-سنج-دیجیتال-اینسایز-insize-مدل-2-2198,شیب سنج و سطح سنج دیجیتال اینسایز (Insize) مدل 2-2198,INSIZE | اینسایز,انواع کولیس,True,False,False,1
3922,2365-10,ضخامت-سنج-ساعتی-بازو-بلند-اینسایز-insize-10-میلیمتر-مدل-10-2365,ضخامت سنج ساعتی بازو بلند اینسایز (Insize) 10 میلیمتر مدل 10-2365,INSIZE | اینسایز,فیلر,True,False,False,1
3923,2825-60,گیج-داخل-سیلندر-ساعتی-اینسایز-insize-35-60-میلیمتر-مدل-60-2825,گیج داخل سیلندر ساعتی اینسایز (Insize) 35-60 میلیمتر مدل 60-2825,INSIZE | اینسایز,گیج داخل سیلندر,True,False,False,1
3924,2825-35,گیج-داخل-سیلندر-ساعتی-اینسایز-insize-18-35-میلیمتر-مدل-35-2825,گیج داخل سیلندر ساعتی اینسایز (Insize) 18-35 میلیمتر مدل 35-2825,INSIZE | اینسایز,گیج داخل سیلندر,True,False,False,1
3928,2878-71B,پایه-ضخامت-سنج-گرانیت-اینسایز-insize-همراه-با-ساعت-دیجیتال-مدل-71b-2878,پایه ضخامت سنج گرانیت اینسایز (Insize) همراه با ساعت دیجیتال مدل 71B-2878,INSIZE | اینسایز,فیلر,True,False,False,1
3929,2878-6A,پایه-ضخامت-سنج-اینسایز-insize-همراه-با-ساعت-دیجیتال-مدل-6a-2878,پایه ضخامت سنج اینسایز (Insize) همراه با ساعت دیجیتال مدل 6A-2878,INSIZE | اینسایز,فیلر,True,False,False,1
3933,3260-25SA,میکرومتر-لوله-دو-سر-کروی-اینسایز-insize-0-25-میلی-متر-مدل-25sa-3260,میکرومتر لوله دو سر کروی اینسایز (Insize) 0-25 میلی متر مدل 25SA-3260,INSIZE | اینسایز,متر,True,False,False,1
3935,3287-25B,میکرومتر-داخل-شیار-اینسایز-insize-0-25-میلی-متر-مدل-25b-3287,میکرومتر داخل شیار اینسایز (Insize) 0-25 میلی متر مدل 25B-3287,INSIZE | اینسایز,متر,True,False,False,1
3936,3332-25,میکرومتر-پاسومتر-اینسایز-insize-0-25-میلی-متر-مدل-25-3332,میکرومتر پاسومتر اینسایز (Insize) 0-25 میلی متر مدل 25-3332,INSIZE | اینسایز,متر,True,False,False,1
3937,3358-25,میکرومتر-دیجیتال-پاسومتر-اینسایز-insize-جهت-سری-کاری-مدل-25-3358,میکرومتر دیجیتال پاسومتر اینسایز (Insize) جهت سری کاری مدل 25-3358,INSIZE | اینسایز,متر,True,False,False,1
3938,3540-50,عمق-سنج-میله-ای-دیجیتال-اینسایز-insize-0-50-میلی-متر-مدل-50-3540,عمق سنج میله ای دیجیتال اینسایز (Insize) 0-50 میلی متر مدل 50-3540,INSIZE | اینسایز,عمق سنج,True,False,False,1
3942,4100-8,جعبه-راپورتر-8-پارچه-اینسایز-insize-سایز-500-100-مدل-8-4100,جعبه راپورتر 8 پارچه اینسایز (Insize) سایز 500-100 مدل 8-4100,INSIZE | اینسایز,راپورتر(گیج بلوک-گیج بلاک),True,False,False,1
3944,3127-5,میکرومتر-داخل-سه-فک-دیجیتال-اینسایز-insize-4-5-میلی-متر-مدل-5-3127,میکرومتر داخل سه فک دیجیتال اینسایز (Insize) 4-5 میلی متر مدل 5-3127,INSIZE | اینسایز,متر,True,False,False,1
3946,3127-6,میکرومتر-داخل-سه-فک-دیجیتال-اینسایز-insize-5-6-میلی-متر-مدل-6-3127,میکرومتر داخل سه فک دیجیتال اینسایز (Insize) 5-6 میلی متر مدل 6-3127,INSIZE | اینسایز,متر,True,False,False,1
3947,3203-10A,میکرومتر-اینسایز-insize-910-اینچ-خارج-سنج-مدل-3203-10a,میکرومتر اینسایز (Insize) 9–10 اینچ خارج سنج مدل 3203-10A,INSIZE | اینسایز,متر,True,False,False,1
3949,3203-7A,میکرومتر-اینسایز-insize-67-اینچ-خارج-سنج-مدل-3203-7a,میکرومتر اینسایز (Insize) 6–7 اینچ خارج سنج مدل 3203-7A,INSIZE | اینسایز,متر,True,False,False,1
3950,3203-8A,میکرومتر-اینسایز-insize-78-اینچ-خارج-سنج-مدل-3203-8a,میکرومتر اینسایز (Insize) 7–8 اینچ خارج سنج مدل 3203-8A,INSIZE | اینسایز,متر,True,False,False,1
3952,3203-9A,میکرومتر-اینسایز-insize-89-اینچ-خارج-سنج-مدل-3203-9a,میکرومتر اینسایز (Insize) 8–9 اینچ خارج سنج مدل 3203-9A,INSIZE | اینسایز,متر,True,False,False,1
3954,3227-6,میکرومتر-اینسایز-insize-5-6-میلی-متری-داخل-سه-فک-مدل-6-3227,میکرومتر اینسایز (Insize) 5-6 میلی متری داخل سه فک مدل 6-3227,INSIZE | اینسایز,متر,True,False,False,1
4024,4168-S25,ساچمه-های-اندازه-گیری-فولادی-اینسایز-insize-25-پارچه-مدل-4168-s25,ساچمه های اندازه گیری فولادی اینسایز (Insize) 25 پارچه مدل 4168-S25,INSIZE | اینسایز,انواع کولیس,True,False,False,1
4026,4621-35,فیلر-نواری-5-متری-035mm-اینسایز-insize-مدل-35-4621,فیلر نواری 5 متری 0.35mm اینسایز (Insize) مدل 35-4621,INSIZE | اینسایز,فیلر,True,False,True,1
4028,4790-050,گونیا-مویی-اینسایز-insize-4050-میلی-متر-مدل-050-4790,گونیا مویی اینسایز (Insize) 40×50 میلی متر مدل 050-4790,INSIZE | اینسایز,گونیا,True,False,False,1
4030,4790-075,گونیا-مویی-اینسایز-insize-7550-میلی-متر-مدل-075-4790,گونیا مویی اینسایز (Insize) 75×50 میلی متر مدل 075-4790,INSIZE | اینسایز,گونیا,True,False,False,1
4031,4796-50,گونیا-صنعتی-اینسایز-insize-5030-میلیمتر-مدل-50-4796,گونیا صنعتی اینسایز (Insize) 50×30 میلیمتر مدل 50-4796,INSIZE | اینسایز,گونیا,True,False,False,1
4032,4796-75,گونیا-صنعتی-اینسایز-insize-7550-میلیمتر-مدل-75-4796,گونیا صنعتی اینسایز (Insize) 75×50 میلیمتر مدل 75-4796,INSIZE | اینسایز,گونیا,True,False,False,1
4033,4829-1,گپ-گیج-با-خط-کش-اینسایز-insize-15-08طول-خط-کش-15-سانت-مدل-1-4829,گپ گیج با خط کش اینسایز (Insize) 15-0.8،طول خط کش 15 سانت مدل 1-4829,INSIZE | اینسایز,خط کش,True,False,True,1
4034,4830,گیج-جوش-اینسایز-insize-مدل-4830,گیج جوش اینسایز (Insize) مدل 4830,INSIZE | اینسایز,انواع کولیس,True,False,True,1
4036,4832-1,گیج-جوشکاری-فلت-اینسایز-insize-مدل-1-4832,گیج جوشکاری فلت اینسایز (Insize) مدل 1-4832,INSIZE | اینسایز,انواع کولیس,True,False,False,1
4037,4833-2,گپ-سنج-اینسایز-insize-30-15-میلی-متر-مدل-2-4833,گپ سنج اینسایز (Insize) 30-15 میلی متر مدل 2-4833,INSIZE | اینسایز,شابلون,True,False,False,1
