product_id,sku,name,brand_id,brand,category_id,category,is_active,is_available,stock_quantity,base_price,original_price,is_priced,image_count,has_real_image,media_materialized,api_visible,storefront_visible,sellable,purchase_eligible,legacy_spec_present,legacy_spec_key_count,product_type_id,product_type,kb_fact_count,kb_asserted_count,kb_unresolved_count,kb_conflict_count,kb_evidence_backed_count,required_definition_count,required_fact_present_count,required_fact_evidenced_count,required_fact_missing_count,technical_maturity_bucket,description_present,short_description_present,commercial_blockers,technical_blockers,deleted_at
4910,YW-TNMG160408-PM-P8220,اینسرت الماس یواکس (YOWAX) مدل TNMG160408-PM-P8220,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,738000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4911,YW-TNMG220404-OMM-M5020,اینسرت الماس یواکس (YOWAX) مدل TNMG220404-OMM-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1300000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4912,YW-TNMG220408-OMM-M5020,اینسرت الماس یواکس (YOWAX) مدل TNMG220408-OMM-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1300000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4913,YW-TNMG220408-MM-M5020,اینسرت الماس یواکس (YOWAX) مدل TNMG220408-MM-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4914,YW-TNMG220404-PM-P8220,اینسرت الماس یواکس (YOWAX) مدل TNMG220404-PM-P8220,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4915,YW-TNMG220408-PM-P8220,اینسرت الماس یواکس (YOWAX) مدل TNMG220408-PM-P8220,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4916,YW-TNMG220408-PM-P8020,اینسرت الماس یواکس (YOWAX) مدل TNMG220408-PM-P8020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4917,YW-TPXR2204-PDSR-FM-5030,اینسرت الماس یواکس (YOWAX) مدل TPXR2204-PDSR-FM-5030,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1060000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4918,YW-DNMG150604-PM-P8020,اینسرت الماس یواکس (YOWAX) مدل DNMG150604-PM-P8020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4919,YW-DNMG150608-PM-P8020,اینسرت الماس یواکس (YOWAX) مدل DNMG150608-PM-P8020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4920,YW-DNMG150612-PM-P8020,اینسرت الماس یواکس (YOWAX) مدل DNMG150612-PM-P8020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4921,YW-DNMG150608-PM-K3020,اینسرت الماس یواکس (YOWAX) مدل DNMG150608-PM-K3020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4922,YW-DNMA150608-K3020,اینسرت الماس یواکس (YOWAX) مدل DNMA150608-K3020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4923,YW-DNMA150612-K3020,اینسرت الماس یواکس (YOWAX) مدل DNMA150612-K3020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4924,YW-DNMG150604-PM-P8220,اینسرت الماس یواکس (YOWAX) مدل DNMG150604-PM-P8220,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4925,YW-DNMG150608-PM-P8220,اینسرت الماس یواکس (YOWAX) مدل DNMG150608-PM-P8220,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4926,YW-DNMG150612-PM-P8220,اینسرت الماس یواکس (YOWAX) مدل DNMG150612-PM-P8220,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4927,YW-DNMG150608-PF-P8220,اینسرت الماس یواکس (YOWAX) مدل DNMG150608-PF-P8220,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4928,YW-DNMG150608R-VF-M5120,اینسرت الماس یواکس (YOWAX) مدل DNMG150608R-VF-M5120,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4929,YW-DNMG150604-HS-M5020,اینسرت الماس یواکس (YOWAX) مدل DNMG150604-HS-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1300000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4930,YW-DNMG150608-HS-M5020,اینسرت الماس یواکس (YOWAX) مدل DNMG150608-HS-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1300000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4931,YW-DNMG150604-OMM-M5020,اینسرت الماس یواکس (YOWAX) مدل DNMG150604-OMM-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1300000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4932,YW-DNMG150608-OMM-M5020,اینسرت الماس یواکس (YOWAX) مدل DNMG150608-OMM-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1300000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4933,YW-DNMG150604-AL-H1020,اینسرت الماس یواکس (YOWAX) مدل DNMG150604-AL-H1020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4934,YW-DNMG150608-AL-H1020,اینسرت الماس یواکس (YOWAX) مدل DNMG150608-AL-H1020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1380000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4935,YW-VBMT110304-MV-M5020,اینسرت الماس یواکس (YOWAX) مدل VBMT110304-MV-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,670000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4936,YW-VCMT110304-MV-M5020,اینسرت الماس یواکس (YOWAX) مدل VCMT110304-MV-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,670000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4937,YW-VCGT110302-AL-H1020,اینسرت الماس یواکس (YOWAX) مدل VCGT110302-AL-H1020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,500000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4938,YW-VCGT160402-AL-H1020,اینسرت الماس یواکس (YOWAX) مدل VCGT160402-AL-H1020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,830000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4939,YW-VCGT160404-AL-H1020,اینسرت الماس یواکس (YOWAX) مدل VCGT160404-AL-H1020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,830000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4940,YW-VCGT160408-AL-H1020,اینسرت الماس یواکس (YOWAX) مدل VCGT160408-AL-H1020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,830000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4941,YW-VBMT160404-MV-M5020,اینسرت الماس یواکس (YOWAX) مدل VBMT160404-MV-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1078000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4942,YW-VBMT160408-MV-M5020,اینسرت الماس یواکس (YOWAX) مدل VBMT160408-MV-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1078000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4943,YW-VBMT160408-K-K3020,اینسرت الماس یواکس (YOWAX) مدل VBMT160408-K-K3020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1078000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4944,YW-VNMG160404-MS-M5020,اینسرت الماس یواکس (YOWAX) مدل VNMG160404-MS-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1078000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4945,YW-VNMG160408-MS-M5020,اینسرت الماس یواکس (YOWAX) مدل VNMG160408-MS-M5020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1078000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4946,YW-VNMG160408-K-K3020,اینسرت الماس یواکس (YOWAX) مدل VNMG160408-K-K3020,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1150000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4947,YW-KNUX160405-L11-M5030,اینسرت الماس یواکس (YOWAX) مدل KNUX160405-L11-M5030,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1200000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4948,YW-KNUX160405-R11-M5030,اینسرت الماس یواکس (YOWAX) مدل KNUX160405-R11-M5030,48,YOWAX | یواکس,166,اینسرت تراش CNC,False,True,0.00,1200000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4949,YW-MGMN150-G-M5020,اینسرت الماس یواکس (YOWAX) مدل MGMN150-G-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,430000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4950,YW-MGMN200-G-M5020,اینسرت الماس یواکس (YOWAX) مدل MGMN200-G-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,430000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4951,YW-MGMN250-G-M5020,اینسرت الماس یواکس (YOWAX) مدل MGMN250-G-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,430000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4952,YW-MGMN300-M-M5020,اینسرت الماس یواکس (YOWAX) مدل MGMN300-M-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,430000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4953,YW-MGMN400-M-M5020,اینسرت الماس یواکس (YOWAX) مدل MGMN400-M-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,520000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4954,YW-MGMN500-M-M5020,اینسرت الماس یواکس (YOWAX) مدل MGMN500-M-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,750000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4955,YW-MGMN500-JH-M5030,اینسرت الماس یواکس (YOWAX) مدل MGMN500-JH-M5030,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,830000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4956,YW-MGMN600-M-M5020,اینسرت الماس یواکس (YOWAX) مدل MGMN600-M-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,920000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4957,YW-MRMN200-G-M5010,اینسرت الماس یواکس (YOWAX) مدل MRMN200-G-M5010,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,430000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4958,YW-MRMN300-M-M5010,اینسرت الماس یواکس (YOWAX) مدل MRMN300-M-M5010,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,430000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4959,YW-MRMN400-M-M5010,اینسرت الماس یواکس (YOWAX) مدل MRMN400-M-M5010,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,520000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4960,YW-MRMN500-M-M5010,اینسرت الماس یواکس (YOWAX) مدل MRMN500-M-M5010,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,750000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4961,YW-MGGN200L-8-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN200L-8-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4962,YW-MGGN200R-8-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN200R-8-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4963,YW-MGGN300L-8-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN300L-8-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4964,YW-MGGN300R-8-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN300R-8-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4965,YW-MGGN400L-8-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN400L-8-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,564000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4966,YW-MGGN400R-8-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN400R-8-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,564000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4967,YW-MGGN150-JM-H1020,اینسرت الماس یواکس (YOWAX) مدل MGGN150-JM-H1020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4968,YW-MGGN200-JM-H1020,اینسرت الماس یواکس (YOWAX) مدل MGGN200-JM-H1020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4969,YW-MGGN300-JM-H1020,اینسرت الماس یواکس (YOWAX) مدل MGGN300-JM-H1020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4970,YW-MGGN400-JM-H1020,اینسرت الماس یواکس (YOWAX) مدل MGGN400-JM-H1020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,564000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4971,YW-MGGN500-JM-H1020,اینسرت الماس یواکس (YOWAX) مدل MGGN500-JM-H1020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,800000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4972,YW-MGGN150-JM-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN150-JM-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4973,YW-MGGN200-JM-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN200-JM-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4974,YW-MGGN250-JM-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN250-JM-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4975,YW-MGGN300-JM-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN300-JM-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,484000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4976,YW-MGGN400-JM-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN400-JM-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,564000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4977,YW-MGGN500-JM-M5020,اینسرت الماس یواکس (YOWAX) مدل MGGN500-JM-M5020,48,YOWAX | یواکس,170,اینسرت شیار و برش,False,True,0.00,800000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4978,YW-16IR/EL-1.0-3.0-M-M5020,اینسرت الماس یواکس (YOWAX) مدل 16IR/EL-1.0-3.0-M-M5020,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,820000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4979,YW-16ER/IL-1.0-3.0-M-M5020,اینسرت الماس یواکس (YOWAX) مدل 16ER/IL-1.0-3.0-M-M5020,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,820000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4980,YW-06IR-AG60-M5010,اینسرت الماس یواکس (YOWAX) مدل 06IR-AG60-M5010,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,1100000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4981,YW-08IR-AG60-M5010,اینسرت الماس یواکس (YOWAX) مدل 08IR-AG60-M5010,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,990000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4982,YW-11ER-A55-M5010,اینسرت الماس یواکس (YOWAX) مدل 11ER-A55-M5010,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,650000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4983,YW-11IR-A55-M5010,اینسرت الماس یواکس (YOWAX) مدل 11IR-A55-M5010,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,650000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4984,YW-11ER-A60-M5010,اینسرت الماس یواکس (YOWAX) مدل 11ER-A60-M5010,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,650000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4985,YW-11IR-A60-M5010,اینسرت الماس یواکس (YOWAX) مدل 11IR-A60-M5010,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,650000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4986,YW-11ER-AG60-P-P6010,اینسرت الماس یواکس (YOWAX) مدل 11ER-AG60-P-P6010,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,650000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4987,YW-11IR-AG60-P-P6010,اینسرت الماس یواکس (YOWAX) مدل 11IR-AG60-P-P6010,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,650000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4988,YW-11ER-A60-AL-H1020,اینسرت الماس یواکس (YOWAX) مدل 11ER-A60-AL-H1020,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,650000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
4989,YW-11IR-A60-AL-H1020,اینسرت الماس یواکس (YOWAX) مدل 11IR-A60-AL-H1020,48,YOWAX | یواکس,172,اینسرت رزوه‌زنی,False,True,0.00,650000.00,,True,0,False,False,False,False,False,False,True,7,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,False,False,activation|image,no_authoritative_kb,
